Angle	Counts	CountErr	DirectCounts	SolidAngle	VCharge	CMangle
138.099366	115.903290	76.100356	46.000000	0.001970	47030.000000	140.367448
159.794295	818.527729	1978.408678	43.000000	0.001888	47030.000000	160.969003
136.570280	54236.677150	487991.437058	42.000000	0.001889	47030.000000	138.910567
146.794380	99301.277492	1137690.991714	49.000000	0.001977	47030.000000	148.649172
78.044658	32912.340079	453837.610716	103.000000	0.005309	47030.000000	81.350277
146.088022	140.546553	74.773026	54.000000	0.002018	47030.000000	147.977466
99.036080	166916.213898	525950.099034	99.000000	0.004721	47030.000000	102.395487
145.290407	436.502642	1206.559735	47.000000	0.001961	47030.000000	147.225623
153.529174	164.201960	245.906990	38.000000	0.002085	47030.000000	155.038830
142.594388	1084087.804617	21656183.482887	51.000000	0.002238	47030.000000	144.654247
113.087997	777.427019	1824.405966	63.000000	0.004972	47030.000000	116.204102
146.490298	321.934513	209.722115	67.000000	0.001956	47030.000000	148.363692
86.263252	358.405164	299.113898	152.000000	0.006257	47030.000000	89.654735
140.109738	1759.971143	15633.677941	44.000000	0.002017	47030.000000	142.282592
105.048881	391.712482	198.042814	136.000000	0.006032	47030.000000	108.317348
77.572134	201.779981	108.841024	130.000000	0.005576	47030.000000	80.959724
65.096435	1324109.359183	4596282.825641	77.000000	0.004812	47030.000000	68.328199
153.790720	135.715269	83.979975	66.000000	0.002100	47030.000000	155.289352
77.607500	142.764350	34.623383	103.000000	0.005530	47030.000000	80.915239
137.991236	37275.739307	467063.022038	41.000000	0.001960	47030.000000	140.261163
91.297761	9254.370396	28989.155905	166.000000	0.006817	47030.000000	94.682492
155.883687	129.585162	61.809493	42.000000	0.001737	47030.000000	157.267350
95.652725	419.070514	247.819538	133.000000	0.005588	47030.000000	99.019204
69.179067	315.317382	300.182045	87.000000	0.005037	47030.000000	72.345211
141.340296	266.496461	183.550546	62.000000	0.002126	47030.000000	143.454687
107.772243	72102.054034	807461.059080	44.000000	0.004908	47030.000000	111.116522
142.951547	143.997750	92.353902	48.000000	0.002191	47030.000000	144.995241
139.213353	98929.498201	1.414213	34.000000	0.002209	47030.000000	141.428672
139.405112	43945.077681	704535.611396	41.000000	0.001955	47030.000000	141.613194
86.694394	386229.515780	1355322.623247	140.000000	0.006066	47030.000000	90.087167
96.005732	430.122297	157.412808	179.000000	0.006697	47030.000000	99.384994
140.614256	516.669914	1920.239703	37.000000	0.002206	47030.000000	142.791974
140.800077	35907272.906246	51757556.677896	55.000000	0.002078	47030.000000	142.946287
139.766494	151.736361	94.283668	50.000000	0.002195	47030.000000	141.943148
69.767811	201526.583228	984921.225513	101.000000	0.004639	47030.000000	72.949596
107.880399	496.852246	643.090298	99.000000	0.004484	47030.000000	111.097406
139.287294	279.587203	496.768084	46.000000	0.001945	47030.000000	141.503359
104.066115	185633.211233	1002184.126032	98.000000	0.005630	47030.000000	107.374807
139.822127	3040.130579	6635.024562	48.000000	0.001992	47030.000000	142.004870
149.207369	279.420828	768.665207	48.000000	0.002238	47030.000000	150.938180
154.089533	1165.823910	15452.912616	46.000000	0.001775	47030.000000	155.574931
155.729167	370.321480	593.420446	50.000000	0.001848	47030.000000	157.123708
90.742397	322944.516845	702699.572246	132.000000	0.004900	47030.000000	94.141368
141.780458	14830076825.142483	37150300212.961647	47.000000	0.002090	47030.000000	143.877918
142.566320	82589.996977	937020.493055	41.000000	0.002158	47030.000000	144.630297
151.790290	72.679908	52.725870	37.000000	0.002096	47030.000000	153.386954
108.263141	150335.687964	563112.617696	50.000000	0.005311	47030.000000	111.576409
68.828265	41987095108.624458	71846319934.879547	80.000000	0.005400	47030.000000	72.092531
100.634690	223.375356	42.002320	171.000000	0.006464	47030.000000	103.978749
137.403739	3.989603	59.445268	40.000000	0.002092	47030.000000	139.673757
159.630471	217.131309	206.920307	57.000000	0.001882	47030.000000	160.817685
140.532997	29852349.639452	51980475.243409	33.000000	0.001983	47030.000000	142.695422
151.589735	133682.938995	1398738.030923	48.000000	0.002084	47030.000000	153.203319
152.342358	891.060514	4003.244642	36.000000	0.001804	47030.000000	153.916035
146.845336	105.897736	36.768113	58.000000	0.002072	47030.000000	148.696524
149.926843	561.261008	13678.919171	41.000000	0.001985	47030.000000	151.624803
140.627456	101.777107	38.078681	47.000000	0.001991	47030.000000	142.781384
77.316365	1541.253945	6501.268316	133.000000	0.006323	47030.000000	80.617151
138.159714	143.459740	262.757904	39.000000	0.002040	47030.000000	140.411553
112.279014	1052.441306	3840.263640	34.000000	0.004493	47030.000000	115.409403
64.682546	96248.343507	603326.042029	76.000000	0.005039	47030.000000	67.746483
145.335311	17462.774833	264686.939531	46.000000	0.001964	47030.000000	147.259657
158.391416	25165.385448	459166.600020	49.000000	0.001961	47030.000000	159.634926
137.277936	157.936427	124.225182	56.000000	0.002018	47030.000000	139.568179
144.192045	409.322290	1401.619304	51.000000	0.002299	47030.000000	146.178352
153.621156	26354.288107	205345.248944	33.000000	0.001978	47030.000000	155.182067
140.227557	160.472864	158.490830	60.000000	0.001957	47030.000000	142.400653
135.222048	616343.676969	14644135.040052	46.000000	0.001876	47030.000000	137.644125
141.699233	125.772329	65.066111	57.000000	0.002234	47030.000000	143.793453
152.392631	37613.743897	375780.064724	37.000000	0.001915	47030.000000	153.961990
99.740165	718.341928	1018.006073	127.000000	0.004980	47030.000000	103.085840
137.841459	29373.018718	373153.665669	51.000000	0.002136	47030.000000	140.114780
148.049111	136.670320	92.453697	45.000000	0.001966	47030.000000	149.839961
86.388507	249621.119104	670762.782153	131.000000	0.005649	47030.000000	89.818660
73.225726	973.714412	5161.051535	114.000000	0.005414	47030.000000	76.475596
139.677067	122.979727	44.468770	61.000000	0.001979	47030.000000	141.875394
149.162282	3792.961089	7993.957727	56.000000	0.002136	47030.000000	150.902332
155.943236	181.397753	195.437135	40.000000	0.001858	47030.000000	157.323348
137.853604	148.371674	175.817284	35.000000	0.001947	47030.000000	140.128353
152.465070	207.509751	321.978361	42.000000	0.001810	47030.000000	154.029055
143.969440	130.838007	78.068119	55.000000	0.002279	47030.000000	145.958391
102.994081	38549.445917	1.414213	48.000000	0.004458	47030.000000	106.302421
140.215761	11390.044948	105323.632749	35.000000	0.002097	47030.000000	142.392268
160.596223	593.333371	3549.818457	47.000000	0.001786	47030.000000	161.719636
158.926334	9401.293205	112020.344994	45.000000	0.001982	47030.000000	160.141381
82.417704	160.906369	76.911845	103.000000	0.004774	47030.000000	85.785164
153.623271	73535.948049	470147.775364	45.000000	0.001754	47030.000000	155.130245
142.125074	373.375285	774.825120	46.000000	0.002273	47030.000000	144.204749
140.954318	814376.684834	414352.038673	57.000000	0.002165	47030.000000	143.091021
77.575408	4786.805039	7092.020395	109.000000	0.005949	47030.000000	80.886736
145.787138	212.546099	247.263616	47.000000	0.001997	47030.000000	147.689369
108.014319	2268.991375	12209.162952	33.000000	0.005104	47030.000000	111.343698
148.693188	93360.358570	901161.380661	49.000000	0.001910	47030.000000	150.464220
150.037643	138.967508	118.075591	57.000000	0.002194	47030.000000	151.725989
146.441449	304.922281	766.530275	53.000000	0.001953	47030.000000	148.318724
113.153609	176.519839	117.565116	53.000000	0.005012	47030.000000	116.265030
95.961646	416.574946	186.274938	148.000000	0.006552	47030.000000	99.339273
74.292873	92081.165083	472822.311739	100.000000	0.004641	47030.000000	77.552221
134.926965	23576.398812	158295.873950	49.000000	0.001847	47030.000000	137.412601
148.676061	189.561803	258.091856	51.000000	0.001909	47030.000000	150.441084
152.411148	135.000462	73.935658	52.000000	0.001807	47030.000000	153.982845
151.083411	261.194178	419.613030	56.000000	0.002263	47030.000000	152.719045
138.586154	2.706227	35.386703	46.000000	0.002146	47030.000000	140.813524
154.637367	179.426723	98.789589	61.000000	0.002145	47030.000000	156.084866
103.701488	113794.667513	668450.644495	84.000000	0.005212	47030.000000	107.014793
158.147139	877.784834	4324.196020	40.000000	0.001826	47030.000000	159.406501
150.356800	120.942903	73.162604	44.000000	0.002011	47030.000000	152.031209
157.710955	106.421880	96.279218	42.000000	0.001562	47030.000000	158.997573
138.962370	393.465711	1086.069552	47.000000	0.002184	47030.000000	141.185291
159.837311	961.426557	7574.646929	45.000000	0.001631	47030.000000	161.005538
151.858949	54157.191660	461539.416578	44.000000	0.001993	47030.000000	153.470540
112.346399	11018.064870	152610.028581	26.000000	0.004982	47030.000000	115.492741
156.471169	189.535119	130.181954	35.000000	0.001880	47030.000000	157.819121
144.173729	246.392259	293.843020	48.000000	0.002297	47030.000000	146.158609
156.618621	93.514206	62.567112	40.000000	0.002007	47030.000000	157.957630
149.604121	162.932081	209.771373	37.000000	0.002266	47030.000000	151.308933
150.624983	259.560061	171.011631	50.000000	0.002027	47030.000000	152.296746
138.752644	130.210261	92.480896	48.000000	0.001964	47030.000000	140.985974
69.841659	208946103782830.687500	502046483174873.062500	65.000000	0.004691	47030.000000	73.028264
90.779935	396.845859	319.910990	148.000000	0.005682	47030.000000	94.213095
148.698856	13866838.976632	18579814.047804	47.000000	0.002105	47030.000000	150.462050
103.649204	114791.411587	1048945.528346	73.000000	0.005153	47030.000000	106.945571
152.846277	701.850082	2072.752991	40.000000	0.002048	47030.000000	154.393234
157.829705	107.010683	77.375328	32.000000	0.001814	47030.000000	159.103854
151.259923	196.690916	195.258613	43.000000	0.002170	47030.000000	152.886807
146.673805	-25918.200640	316666.166674	44.000000	0.002059	47030.000000	148.541358
148.177603	250.909560	427.115646	51.000000	0.002166	47030.000000	149.958518
159.536835	38326.338510	445118.126349	45.000000	0.001750	47030.000000	160.722732
73.485434	750302.107146	1168261.677431	97.000000	0.005372	47030.000000	76.738467
74.382655	64458.554107	347006.177892	71.000000	0.004563	47030.000000	77.666985
155.138693	326.058244	403.884422	50.000000	0.001939	47030.000000	156.560521
77.308260	83837.161491	580114.725891	97.000000	0.006334	47030.000000	80.628087
147.529707	508.201653	1112.452313	51.000000	0.001933	47030.000000	149.349773
154.793039	140.623100	108.856599	42.000000	0.001807	47030.000000	156.239727
136.129253	133.937660	82.873359	49.000000	0.001907	47030.000000	138.472404
153.226659	717.861616	3150.699793	44.000000	0.002180	47030.000000	154.756232
146.395525	461.894219	1074.021542	40.000000	0.001950	47030.000000	148.269692
136.097560	122.682469	85.322003	49.000000	0.001962	47030.000000	138.451056
112.174121	1446.521143	7422.546012	38.000000	0.004433	47030.000000	115.321433
104.544227	370.172821	181.423170	151.000000	0.005458	47030.000000	107.823744
157.002135	143.054347	209.762181	32.000000	0.001903	47030.000000	158.326637
150.199985	137.914350	79.776411	52.000000	0.002205	47030.000000	151.879759
96.009669	586.293977	378.955904	173.000000	0.006711	47030.000000	99.387550
150.818640	93.584272	36.986225	47.000000	0.002246	47030.000000	152.463769
151.145393	28939.534772	321189.092718	55.000000	0.001953	47030.000000	152.778535
95.141879	942.954378	3117.951215	158.000000	0.005548	47030.000000	98.560711
138.576345	805808.136439	1.414213	52.000000	0.002014	47030.000000	140.827452
136.420433	118.769796	94.893957	40.000000	0.001994	47030.000000	138.753304
157.935304	873.879380	2375.287849	49.000000	0.001694	47030.000000	159.207267
156.343587	249.534417	606.698820	50.000000	0.001635	47030.000000	157.705051
95.343995	645.436606	450.291107	136.000000	0.006227	47030.000000	98.718674
153.747965	844.802068	1551.135994	47.000000	0.001760	47030.000000	155.248615
156.433869	131.290816	85.364700	45.000000	0.001999	47030.000000	157.783603
139.472664	174.101415	255.994711	35.000000	0.001961	47030.000000	141.678302
148.432805	215.316295	323.201458	46.000000	0.002184	47030.000000	150.205748
86.632035	2373.334751	57063.924647	145.000000	0.006415	47030.000000	90.029227
138.015553	21169.939359	138289.753784	50.000000	0.002026	47030.000000	140.294580
138.487664	113380.987715	1154835.869577	42.000000	0.001940	47030.000000	140.739868
138.715632	197.587690	258.944501	48.000000	0.002027	47030.000000	140.950275
103.408194	182417.976565	951888.094872	88.000000	0.004890	47030.000000	106.727877
70.109249	1313.168623	34556.305465	71.000000	0.004417	47030.000000	73.306241
148.977673	1146.144816	6715.308817	46.000000	0.002026	47030.000000	150.725789
139.638026	90.525391	41.164537	51.000000	0.002044	47030.000000	141.829817
95.313960	206.955453	45.393427	142.000000	0.006122	47030.000000	98.763028
74.071676	220020.251871	1102798.079893	91.000000	0.004655	47030.000000	77.337520
136.046414	5123.516874	11524.113920	46.000000	0.001899	47030.000000	138.412655
77.407147	145118.075390	1296902.327957	119.000000	0.006190	47030.000000	80.889598
109.340044	344.758248	217.572596	159.000000	0.005627	47030.000000	112.529001
154.951888	224.561656	280.676914	42.000000	0.001698	47030.000000	156.393187
148.430664	219.918363	214.847683	41.000000	0.002087	47030.000000	149.993837
82.622394	67429.286317	399011.157102	105.000000	0.004983	47030.000000	85.977611
147.987056	656.683806	1617.734843	43.000000	0.002057	47030.000000	149.782388
151.643120	197.765569	233.386759	38.000000	0.002194	47030.000000	153.258664
82.213111	861.163244	1123.508642	134.000000	0.005853	47030.000000	85.597315
147.719292	25467.978192	163600.977950	53.000000	0.001945	47030.000000	149.530845
95.623438	330.497458	101.435162	148.000000	0.005502	47030.000000	98.992884
91.296905	439.040970	214.763695	161.000000	0.006804	47030.000000	94.676295
108.367279	511.880075	386.564767	114.000000	0.004847	47030.000000	111.592432
153.849795	1172151.298163	1.414213	41.000000	0.001765	47030.000000	155.349428
156.751034	20839.606717	174065.178948	52.000000	0.001651	47030.000000	158.091657
160.417752	98.663340	80.726549	45.000000	0.001910	47030.000000	161.549672
152.312392	401.924883	904.928440	43.000000	0.002235	47030.000000	153.887035
138.129860	217.362720	258.567054	49.000000	0.002166	47030.000000	140.386313
69.938373	168636.133652	1389251.692776	71.000000	0.004626	47030.000000	73.139399
158.250737	136.672917	152.155952	43.000000	0.001580	47030.000000	159.508416
136.790412	212.339357	241.876154	42.000000	0.001910	47030.000000	139.110668
149.339821	509578322.398013	1535481436.384521	42.000000	0.002247	47030.000000	151.061580
137.218649	109.717118	91.793357	41.000000	0.001950	47030.000000	139.522236
77.360861	140.185724	28.138656	125.000000	0.005861	47030.000000	80.677560
149.886603	310119.291466	498.624822	41.000000	0.002084	47030.000000	151.582267
82.403717	696.009559	818.873285	107.000000	0.005436	47030.000000	85.775922
154.922028	749.935392	5426.565203	56.000000	0.001929	47030.000000	156.358476
150.310891	1123.033081	6035.897831	43.000000	0.001906	47030.000000	151.992580
138.918174	79478.262755	1335839.999278	56.000000	0.002046	47030.000000	141.238447
143.144590	117.131505	74.348507	45.000000	0.002288	47030.000000	145.175818
77.761417	54533.581057	629351.178153	106.000000	0.005690	47030.000000	81.160002
139.383224	32850.576792	226191.178404	55.000000	0.002158	47030.000000	141.599497
95.162235	580158.290911	2166618.723222	120.000000	0.005614	47030.000000	98.550387
135.429729	141668.330450	1502130.793543	56.000000	0.001896	47030.000000	137.822669
77.537177	1700.628149	10939.765440	112.000000	0.006003	47030.000000	80.842696
141.590801	883.791483	4320.363772	58.000000	0.002223	47030.000000	143.697246
151.847629	3898.869157	51364.521521	47.000000	0.001886	47030.000000	153.450825
156.263747	462848.569587	710497.022811	57.000000	0.002111	47030.000000	157.624374
138.156528	169.005450	146.134319	44.000000	0.002104	47030.000000	140.412070
108.063933	45241842.284900	834712933.923271	52.000000	0.005145	47030.000000	111.378716
69.390353	79520121688.076996	179449180737.424988	84.000000	0.004999	47030.000000	72.702779
90.738218	32058.510478	347234.876778	118.000000	0.004818	47030.000000	94.144668
134.914797	1033.785928	8585.271810	41.000000	0.001846	47030.000000	137.319081
138.553489	114.484765	83.048415	46.000000	0.001946	47030.000000	140.802153
99.484912	94549.825014	559087.405360	114.000000	0.005453	47030.000000	102.858272
142.088477	162.179851	205.554526	42.000000	0.002193	47030.000000	144.164994
86.589186	2104.220923	844.976774	159.000000	0.006663	47030.000000	89.970536
66.961986	30911.517462	252690.757806	51.000000	0.003820	47030.000000	70.087049
155.059722	552.543307	2278.845423	44.000000	0.001703	47030.000000	156.491159
155.443128	46559.604133	186.328278	49.000000	0.001953	47030.000000	156.848315
147.076010	6022.941078	13612.630747	46.000000	0.001996	47030.000000	148.935320
140.151625	158.958690	111.933877	49.000000	0.002232	47030.000000	142.334120
151.061604	174.543147	151.382177	50.000000	0.002262	47030.000000	152.699074
139.004991	179.430877	227.104871	33.000000	0.001987	47030.000000	141.233056
150.557319	380.432651	1285.296718	41.000000	0.002126	47030.000000	152.222380
104.167448	728502.839290	585.434020	99.000000	0.005750	47030.000000	107.456404
107.321871	797492.047526	1930569.050598	35.000000	0.004555	47030.000000	110.630902
150.976543	305442.212456	364.845399	50.000000	0.001944	47030.000000	152.618474
70.477676	63614.413713	424823.259368	72.000000	0.004277	47030.000000	73.692895
138.864503	116.890815	62.117750	47.000000	0.002107	47030.000000	141.075123
148.886777	67246.463341	557318.994320	46.000000	0.001922	47030.000000	150.645924
138.289513	148.995353	212.803131	41.000000	0.002117	47030.000000	140.525171
140.586237	91.702720	57.623626	40.000000	0.002059	47030.000000	142.732363
137.595481	50825748.810679	111708269.380022	47.000000	0.001923	47030.000000	139.917664
99.447988	44265.558422	467286.230098	97.000000	0.005390	47030.000000	102.797493
147.512932	24474.039577	164.006029	41.000000	0.001932	47030.000000	149.327796
90.793616	236.306410	49.535510	153.000000	0.005986	47030.000000	94.187812
157.077410	2985.794742	6095.523856	56.000000	0.001663	47030.000000	158.401875
141.069569	172.589607	184.079659	44.000000	0.002249	47030.000000	143.190109
160.082327	105.143355	64.555457	45.000000	0.001769	47030.000000	161.235336
160.062659	111.665321	89.946340	42.000000	0.001638	47030.000000	161.217710
154.559538	194.374922	243.635865	40.000000	0.001797	47030.000000	156.017885
161.431178	214.245211	107.717662	53.000000	0.001813	47030.000000	162.510237
139.664226	431.100768	774.145193	46.000000	0.002185	47030.000000	141.859065
154.765696	306298.859344	688968.684947	51.000000	0.002152	47030.000000	156.206968
137.274527	178.674726	152.742853	61.000000	0.002079	47030.000000	139.583344
135.743379	347018.113204	858627.428350	43.000000	0.001870	47030.000000	138.124374
103.801363	364.336363	159.277878	122.000000	0.004679	47030.000000	107.087740
107.706193	2732042.540998	1.414213	52.000000	0.004855	47030.000000	110.942625
145.550062	141.916635	140.561628	43.000000	0.001980	47030.000000	147.462536
140.450998	297.596493	269.257171	52.000000	0.002190	47030.000000	142.600388
137.378944	89334.406958	557001.630441	38.000000	0.001965	47030.000000	139.690205
148.741107	514.367777	4231.018349	56.000000	0.001913	47030.000000	150.496072
141.133014	127.697178	53.306269	66.000000	0.002255	47030.000000	143.250873
90.762609	762.000263	1734.409985	121.000000	0.005311	47030.000000	94.163814
140.439231	210323.100883	1086925.624991	51.000000	0.002046	47030.000000	142.612107
137.691897	425.245021	554.503085	52.000000	0.002121	47030.000000	139.952848
136.614868	400057.783574	7166450.748502	50.000000	0.002013	47030.000000	139.043302
157.660151	1789.551948	4071.145865	41.000000	0.001684	47030.000000	158.946192
153.492631	886185.564781	22937662.586870	40.000000	0.001860	47030.000000	155.003552
95.340752	510.140369	419.905829	158.000000	0.006215	47030.000000	98.721355
144.068746	117.391526	43.608407	60.000000	0.002288	47030.000000	146.062928
142.706024	201.021688	219.817678	47.000000	0.002248	47030.000000	144.757482
138.467225	286.981786	339.400637	64.000000	0.002135	47030.000000	140.713022
141.722792	163.319138	155.278292	38.000000	0.002160	47030.000000	143.817995
154.194612	631.078849	13426.085134	46.000000	0.002121	47030.000000	155.679773
140.136688	109.364419	40.831010	53.000000	0.002160	47030.000000	142.297309
149.868652	441.455309	1817.392398	36.000000	0.001881	47030.000000	151.570583
139.277741	64728.312161	1045274.149525	60.000000	0.002080	47030.000000	141.482355
139.169364	58049.249432	507911.506406	40.000000	0.002204	47030.000000	141.383269
136.814113	11062.726759	135889.897928	41.000000	0.001973	47030.000000	139.146085
135.529496	11745.244190	52315.181132	59.000000	0.001906	47030.000000	137.907887
149.109527	49762.118656	475854.893702	41.000000	0.001936	47030.000000	150.855820
69.470858	3701231.894476	5996418.080165	79.000000	0.004943	47030.000000	72.646736
158.452946	924.339968	2604.314927	42.000000	0.001587	47030.000000	159.701377
157.514512	137.009899	78.187986	54.000000	0.001924	47030.000000	158.807053
100.258044	289.039687	118.076071	145.000000	0.005808	47030.000000	103.603925
157.291443	359.041986	476.019477	36.000000	0.001793	47030.000000	158.597930
139.229137	159.181652	132.858285	50.000000	0.002210	47030.000000	141.442438
138.389707	157.072373	209.407115	38.000000	0.001997	47030.000000	140.642038
157.604080	27121.541916	205434.274436	46.000000	0.001805	47030.000000	158.897476
146.444300	201.460498	330.190819	44.000000	0.002043	47030.000000	148.309959
159.043033	1016.514786	17670.352107	46.000000	0.001606	47030.000000	160.256472
156.120972	385691.679169	840017.119010	49.000000	0.001746	47030.000000	157.499263
139.791166	190.505293	281.977785	44.000000	0.002128	47030.000000	141.968982
152.060142	327.098794	587.233168	50.000000	0.002004	47030.000000	153.646197
81.924722	843.836190	2340.099060	136.000000	0.005760	47030.000000	85.279873
151.309797	1846749.545649	4441674.208882	41.000000	0.001857	47030.000000	152.937526
148.575453	21097870.084504	985644278.168418	51.000000	0.002000	47030.000000	150.343775
147.727985	188382.527437	941746.290103	54.000000	0.002134	47030.000000	149.540871
149.002356	150.782203	170.507263	50.000000	0.002224	47030.000000	150.739849
160.620143	189.262661	150.863667	45.000000	0.001656	47030.000000	161.740969
135.064342	1004616.691950	1.414213	36.000000	0.001860	47030.000000	137.472586
152.183887	1580.650521	3483.130629	54.000000	0.002227	47030.000000	153.773834
161.862713	115.361953	61.986817	48.000000	0.001826	47030.000000	162.914350
148.243023	396.723247	1251.208073	36.000000	0.002075	47030.000000	150.031420
111.707147	1179.293019	12139.981778	25.000000	0.004172	47030.000000	114.843841
78.351654	515.843565	627.599242	85.000000	0.004605	47030.000000	81.743381
157.305027	11343.589273	91529.829470	29.000000	0.001916	47030.000000	158.612266
137.501292	225.746289	177.946919	39.000000	0.001977	47030.000000	139.792923
137.522780	64730.150484	366759.493953	48.000000	0.001917	47030.000000	139.820563
86.773022	135246.579781	810704.434594	95.000000	0.005643	47030.000000	90.181738
141.915234	167.092992	126.739470	53.000000	0.002253	47030.000000	144.007754
78.415462	2121.056163	3332.468606	104.000000	0.004530	47030.000000	81.734308
157.535215	310.372399	533.737486	38.000000	0.002048	47030.000000	158.828903
158.371801	98.912701	70.856441	50.000000	0.001835	47030.000000	159.619424
64.861083	11310735.279311	201870979.806222	71.000000	0.004940	47030.000000	67.961612
137.137713	132156.501018	1884012.560417	46.000000	0.002004	47030.000000	139.458069
151.211352	733.414177	2252.669507	49.000000	0.001852	47030.000000	152.843319
100.578013	373.636962	175.812152	166.000000	0.006362	47030.000000	103.921246
151.090765	189.143454	243.863324	40.000000	0.001846	47030.000000	152.730789
153.641673	309.011722	759.912487	49.000000	0.001755	47030.000000	155.142549
151.108564	417.313205	536.230393	53.000000	0.001847	47030.000000	152.744044
157.207803	66231.232962	640745.807694	45.000000	0.002034	47030.000000	158.519642
70.198509	273.424303	209.848989	79.000000	0.004361	47030.000000	73.392605
150.083605	1856.221433	4675.863525	36.000000	0.001893	47030.000000	151.778513
150.936684	154.090107	139.230330	39.000000	0.002254	47030.000000	152.577779
157.234932	277.883171	933.012047	33.000000	0.001668	47030.000000	158.543505
160.794905	152.459194	126.964256	45.000000	0.001792	47030.000000	161.906143
155.967689	99.904902	58.341210	40.000000	0.002096	47030.000000	157.343563
77.812020	88596181809.533264	163614459919.300140	119.000000	0.005620	47030.000000	81.113090
139.037188	91.891052	31.157338	44.000000	0.002191	47030.000000	141.255996
95.879999	241.238722	61.441473	145.000000	0.006287	47030.000000	99.258103
138.213013	164.311940	134.141566	49.000000	0.002174	47030.000000	140.474265
156.290691	41131260.802064	136721834.211210	40.000000	0.001633	47030.000000	157.654742
141.179919	110753.273586	999460.734930	42.000000	0.002112	47030.000000	143.309811
148.970374	91.780277	24.218779	61.000000	0.001927	47030.000000	150.720142
139.328538	105432.730169	819410.013184	46.000000	0.001948	47030.000000	141.536052
148.891779	322.984213	4379.364881	49.000000	0.002118	47030.000000	150.637797
99.233519	129655.444464	896183.872728	103.000000	0.005035	47030.000000	102.590638
156.239335	291.797629	429.065560	39.000000	0.002109	47030.000000	157.600883
86.864276	2536.501163	17553.911931	117.000000	0.005178	47030.000000	90.253453
155.254316	202.126423	319.864697	37.000000	0.001711	47030.000000	156.671882
66.021287	2375.200397	36.601974	55.000000	0.004325	47030.000000	69.132789
151.000864	587.239224	2093.552348	40.000000	0.002258	47030.000000	152.639280
153.693170	119.187312	109.722176	41.000000	0.001757	47030.000000	155.194538
141.422729	149.490022	89.812200	42.000000	0.002208	47030.000000	143.526800
151.660209	216.253738	191.229766	63.000000	0.001876	47030.000000	153.268457
148.844347	334.269855	395.967439	54.000000	0.002213	47030.000000	150.596525
137.477881	181999.991764	1515584.945731	52.000000	0.002037	47030.000000	139.798618
154.525520	184.590466	159.813847	40.000000	0.002139	47030.000000	155.979963
137.659609	107.037844	69.925975	43.000000	0.001929	47030.000000	139.943567
141.560810	211.738758	218.994664	40.000000	0.002071	47030.000000	143.666849
151.103044	406.211876	525.932668	35.000000	0.002055	47030.000000	152.767377
141.409838	528.822568	1612.482889	50.000000	0.002058	47030.000000	143.528503
137.446788	9149.785180	61519.856732	48.000000	0.001910	47030.000000	139.747571
141.116259	171.996471	120.942445	52.000000	0.002253	47030.000000	143.247972
148.608735	253.603208	248.948957	45.000000	0.002196	47030.000000	150.368955
158.681405	62718.211731	687931.860548	54.000000	0.001846	47030.000000	159.915383
153.263189	205.042933	249.186870	33.000000	0.001849	47030.000000	154.786925
160.386237	281.524024	574.823242	38.000000	0.001648	47030.000000	161.521497
153.939733	211.525596	203.575711	39.000000	0.001769	47030.000000	155.430050
152.334829	302.015840	1008.197514	61.000000	0.002236	47030.000000	153.902616
163.253534	246.746295	434.842749	43.000000	0.001732	47030.000000	164.228258
160.949804	165498.374548	1434285.409236	46.000000	0.001666	47030.000000	162.060330
110.713512	0.997245	8.054562	16.000000	0.004011	47030.000000	113.906773
163.331870	103494.929582	575706.598335	50.000000	0.001734	47030.000000	164.300810
108.232327	615259.690266	1305967.796529	46.000000	0.005285	47030.000000	111.479690
155.238257	38482.323272	293917.824364	53.000000	0.001827	47030.000000	156.654978
138.057224	4641.871756	148722.783042	50.000000	0.002158	47030.000000	140.332354
152.682215	150.002866	113.808143	48.000000	0.002148	47030.000000	154.022369
141.099235	104.766648	84.957762	47.000000	0.002178	47030.000000	143.500965
157.657512	503.985715	5484.081595	44.000000	0.001561	47030.000000	158.771143
140.719564	332.354691	350.949778	50.000000	0.002216	47030.000000	142.668520
149.353054	125.355923	84.816783	54.000000	0.002149	47030.000000	151.075369
136.945997	125.844695	76.896738	40.000000	0.001985	47030.000000	139.257318
141.939384	206.874567	189.998460	41.000000	0.002180	47030.000000	144.026229
111.587959	30734.933766	624900.989759	21.000000	0.004515	47030.000000	114.815173
65.165757	115737.095428	814020.206653	68.000000	0.004774	47030.000000	68.361374
108.360018	13152162.959288	148632352.337021	62.000000	0.005393	47030.000000	111.587133
143.024880	94.582653	34.267165	57.000000	0.002277	47030.000000	145.058989
141.207641	218.670548	225.938733	49.000000	0.002041	47030.000000	143.320932
98.986035	94610.432229	822375.618966	76.000000	0.004644	47030.000000	102.331534
73.938184	4807717.566543	205180866.089600	78.000000	0.004954	47030.000000	77.267343
69.036336	377.951233	257.138363	103.000000	0.005137	47030.000000	72.200348
111.227863	42444.294908	680577.925994	19.000000	0.004303	47030.000000	114.402969
70.368636	570677.848645	1034067.278974	67.000000	0.004346	47030.000000	73.746417
142.059714	412.466323	742.851200	50.000000	0.002267	47030.000000	144.144052
151.305568	112.612584	90.074992	47.000000	0.002067	47030.000000	152.926984
139.936117	125.916387	83.082354	49.000000	0.002002	47030.000000	142.116354
73.019883	56926.365749	484931.319502	75.000000	0.005826	47030.000000	76.330415
