FI	theta
7	96.583302
11	80.938109
5	106.804465
13	70.723621
4	111.777808
16	62.517403
12	73.428755
9	89.870520
5	105.829195
10	86.182144
10	86.065546
4	108.844975
1	118.880267
13	73.512874
8	92.166344
6	101.728807
9	90.615609
7	96.690603
5	104.363732
1	118.872683
8	91.678211
11	78.946556
5	106.159524
13	74.095931
4	109.272993
11	78.392877
6	102.594198
3	112.053340
7	98.767910
11	81.548136
11	79.900402
7	96.841681
13	71.015642
4	112.976905
5	107.481781
9	88.190668
9	87.392231
9	87.291395
6	103.188656
13	72.375481
6	102.468081
4	110.373246
5	104.848791
14	66.052635
10	84.152411
4	109.094852
9	88.772598
9	89.382758
6	103.252072
9	88.550742
6	101.072358
4	112.334421
9	91.163333
8	95.175673
9	90.945476
9	88.499777
3	116.436193
10	84.943479
7	98.797686
14	69.149599
5	105.521217
3	115.814907
8	92.885739
13	72.893219
11	80.360071
5	107.991554
6	101.816892
7	98.116019
8	91.617851
4	109.578431
6	101.627684
7	98.374807
5	105.644663
14	67.662423
11	81.931824
4	112.199663
13	70.076119
5	106.807868
10	86.512033
6	101.931079
7	97.900778
12	75.505803
14	68.311679
10	82.374413
8	92.146401
11	82.054376
10	85.965370
8	92.500015
8	93.592065
11	80.171534
11	80.631682
5	108.160412
12	76.486412
9	90.260355
13	73.159407
10	82.471136
7	99.728605
12	75.897945
12	74.827730
8	92.229985
2	119.550017
5	106.001943
4	111.077358
11	82.716907
12	77.429152
14	67.229196
9	89.722654
8	93.367733
11	79.971920
15	64.722650
10	84.410906
6	102.831387
9	87.013440
9	90.290238
8	94.369179
8	93.767051
8	92.817085
10	82.233049
12	77.293550
11	79.078405
8	94.020297
10	83.823172
14	69.923294
14	68.554599
11	79.858833
13	71.179815
7	96.296647
5	104.453906
8	93.690202
10	84.068465
8	94.574356
6	104.435952
9	89.958318
8	94.992339
7	96.531267
10	85.707492
14	68.410442
13	72.595157
4	108.524461
3	112.231127
12	74.176044
8	93.325438
12	78.829096
11	82.036951
14	66.339062
4	110.136407
12	75.056233
4	108.068698
14	69.768792
6	101.934152
16	62.645967
5	106.162552
6	103.977340
9	90.972626
8	91.864493
3	116.878187
4	110.474247
7	99.123594
7	96.365356
6	103.870705
15	64.866987
9	88.644495
8	95.347783
10	86.527231
7	97.808422
10	83.908212
12	78.266395
13	73.306485
10	84.222028
10	82.389808
8	93.445562
12	76.355652
12	74.051206
6	101.700278
6	101.162767
15	64.460339
12	75.370064
6	103.058395
4	112.820619
4	112.562126
11	81.280126
7	96.031568
15	61.525509
7	99.966435
15	62.222037
6	101.478303
3	116.674112
4	107.736347
12	74.297154
6	102.957872
9	89.472894
11	81.524722
9	87.991453
10	87.092610
12	73.824105
12	78.753711
11	79.090042
12	77.949137
6	101.084664
11	79.268554
8	94.702265
7	97.415545
3	114.045582
10	84.964214
13	71.020158
4	107.290604
12	74.601705
5	104.998891
7	98.790950
8	92.574889
5	106.958002
7	98.901283
8	95.204878
9	91.061167
6	102.280070
13	70.771049
8	92.125182
12	77.435740
3	112.423647
5	104.739579
11	81.900767
5	104.753391
5	104.434066
9	91.121329
8	92.190232
15	63.296174
14	68.762173
5	108.007379
5	106.360163
7	99.399310
8	93.301768
10	84.719229
12	76.010246
6	101.874117
5	107.306662
11	81.336799
7	96.192827
6	100.598255
15	64.795449
10	85.136315
12	77.853357
8	91.534277
7	97.476675
11	81.506716
10	83.318413
7	98.749173
12	74.715748
14	66.128018
11	82.277404
10	83.254644
13	71.862886
6	103.663032
10	84.018248
10	84.637475
11	80.069505
11	81.925480
5	105.388771
10	83.553028
11	78.507316
7	97.454682
5	102.812757
10	82.629124
8	94.464688
14	69.235364
6	101.963605
6	102.658304
4	110.489136
7	99.654674
5	106.153813
10	84.911360
6	102.758746
4	109.300840
10	85.153867
5	107.895555
7	96.843707
7	98.063815
12	77.377325
5	108.325839
3	113.683262
4	108.568400
8	94.274960
13	73.629357
9	88.986571
6	99.997426
5	109.064148
1	122.850334
5	106.126370
8	94.017037
4	108.502445
4	110.353440
13	72.707514
8	94.020379
13	71.450386
13	70.261915
14	69.049017
5	105.752651
7	96.235925
12	77.080820
10	85.652982
13	74.727486
7	99.884238
12	74.331099
2	117.205720
7	97.322452
9	90.608248
2	118.137790
5	103.846974
4	106.676484
12	75.113592
4	111.497422
5	107.666964
9	90.965978
10	83.499188
9	87.343648
10	86.352865
13	71.253128
12	78.567289
1	120.230659
9	86.998463
6	102.068902
8	94.399868
9	90.785780
6	100.210141
8	93.230338
6	100.890005
6	103.023026
7	99.986744
8	92.534749
4	111.966826
7	98.921455
4	112.738525
8	91.848654
11	81.639982
1	122.479781
3	115.697823
3	114.353579
13	70.446059
4	111.460262
4	109.911668
15	67.479922
14	69.304883
10	85.505033
7	97.075614
5	106.682389
5	104.930633
5	105.768763
5	105.344105
6	104.282735
5	108.032836
12	77.318437
7	96.932890
14	67.540380
4	113.087072
6	101.227272
10	86.459183
7	97.692298
7	97.791898
14	68.121213
6	101.516932
10	84.310089
15	63.952694
5	107.275033
8	92.729892
12	73.915785
9	89.462885
8	94.131759
6	104.128710
4	111.452427
5	105.251522
5	107.569795
10	82.333202
4	109.228698
7	98.274051
5	104.669013
11	81.537075
13	70.093843
8	94.673804
12	77.373213
8	95.376333
4	109.733798
12	74.948774
4	112.549760
8	92.009454
4	109.117984
7	98.768864
12	75.861229
5	107.341248
8	94.175828
11	81.767720
7	98.981358
6	103.472824
7	96.430554
6	102.681590
12	75.731499
7	95.914783
9	87.029355
8	95.022080
6	102.828176
7	96.596786
12	74.851959
9	90.989607
4	111.925466
9	89.235905
4	110.330259
9	89.218373
4	111.999350
4	109.194085
9	90.618166
7	95.956429
3	113.125498
4	110.248034
11	78.955108
6	103.856761
4	109.563025
10	85.478659
2	117.567127
13	69.905824
7	96.249857
9	89.035838
13	71.824073
9	87.524997
10	86.652458
14	70.988484
12	73.724510
12	74.336010
6	100.633704
7	96.396359
9	87.099647
10	83.179880
8	92.736452
10	85.612221
7	99.148021
6	101.148308
6	101.616395
5	107.479842
12	76.396272
6	102.749617
1	118.217191
10	85.601240
16	59.763385
13	73.417409
4	109.628897
5	106.659515
8	94.694046
14	67.983418
4	111.350714
4	110.413231
8	92.314040
12	75.782200
11	79.921270
8	94.944696
9	89.784811
4	111.507947
6	102.561105
14	68.053027
5	104.509008
7	96.088960
12	76.937435
11	78.000673
7	95.933785
8	93.559478
13	73.111216
13	71.968048
16	64.763745
5	105.609449
6	101.749611
7	96.688783
13	71.229814
6	102.874019
9	88.820329
4	111.290290
11	80.843848
9	89.740385
12	76.994208
6	100.521254
1	120.702149
7	97.635526
15	61.940816
13	72.749194
13	69.827446
7	95.396978
13	74.575781
9	89.517583
5	107.402114
10	84.565091
8	93.062378
9	90.400492
8	92.144600
5	105.959481
6	100.836199
8	93.346881
6	103.702289
8	95.155775
3	112.594189
4	110.126748
4	110.114860
7	96.193283
11	81.086391
10	84.599359
6	101.427528
11	80.678415
7	96.355309
14	68.024710
5	105.428744
7	100.410127
8	91.821801
7	96.662825
9	88.190289
8	93.355660
9	90.765249
11	80.975849
7	99.909908
7	98.261509
10	87.076228
9	89.309400
7	98.516536
9	87.910514
13	72.067066
8	91.254816
8	94.904049
9	89.178128
4	111.831536
5	105.941431
9	88.110100
13	73.903402
5	106.207460
5	106.543571
8	91.392748
13	71.224584
8	92.422818
6	100.394521
4	110.617208
5	106.031234
12	76.940362
9	89.721632
8	95.745719
13	71.409073
9	90.232637
10	84.818450
7	96.786300
14	68.437656
6	102.408400
5	108.394044
9	88.270341
3	113.329435
9	91.319009
5	107.310345
1	123.438353
9	87.721188
5	108.269769
7	98.636417
11	82.783670
15	66.847290
6	101.229904
10	85.189352
4	112.642029
11	79.767543
8	95.876203
11	80.796397
10	85.343821
8	93.598548
11	79.465092
10	85.256296
6	100.586095
9	87.008988
11	79.304696
9	90.893723
11	79.376340
9	87.767499
6	101.234136
7	99.802243
8	94.277754
10	84.203766
5	104.076418
8	93.518306
9	89.456026
7	96.815451
4	112.424444
6	99.826113
5	104.553240
5	107.455125
8	92.358642
11	80.533527
7	97.638878
10	85.444860
12	73.862179
7	97.267955
14	69.649425
12	75.195323
13	72.832067
13	70.406785
5	103.686839
10	85.108569
14	72.206515
11	80.249103
5	108.552527
6	104.363063
3	113.949296
9	88.765513
7	98.273655
7	99.307786
13	72.170223
6	104.194794
11	81.549431
9	89.174404
4	108.911902
9	89.124257
12	76.218337
5	107.711688
15	63.785093
12	75.181621
1	119.954576
9	89.405295
14	71.049641
5	105.108560
4	109.502539
6	103.249763
6	101.269804
15	64.816271
4	110.762216
4	112.473706
8	93.292862
7	96.699350
6	99.882576
4	111.442082
5	106.787108
5	103.832154
10	85.173370
7	97.817466
10	86.140777
4	109.878856
9	87.013357
11	81.688155
4	109.576530
15	65.740990
11	80.287351
4	111.967891
8	93.181829
14	67.079217
9	88.083973
8	94.912512
10	85.191205
8	91.456696
15	62.489427
4	109.862851
13	71.609711
12	75.600760
9	87.954770
4	111.103910
4	112.135154
9	91.289354
14	67.075762
4	109.668101
8	91.786268
9	88.231726
2	118.653440
6	104.094404
6	102.682060
8	93.706478
9	89.038106
11	78.075421
4	111.898609
5	104.515907
4	112.588962
11	82.118345
7	96.402050
6	101.345205
10	82.454006
1	118.448934
5	109.109938
8	95.614044
13	71.045697
10	85.710082
4	111.541591
10	83.517406
6	99.147936
10	82.967301
4	107.739404
14	68.468932
8	94.427310
14	68.641463
15	62.527480
5	107.122419
7	97.142257
8	92.070969
10	86.394637
2	117.855861
13	70.493710
14	66.838446
4	108.466846
5	105.349780
3	111.201109
14	68.247793
8	92.969327
10	85.842451
9	88.105913
12	76.210136
5	105.890852
7	96.071134
6	102.265501
8	91.791950
8	94.514064
9	88.540178
12	76.939368
8	93.544517
6	104.697574
9	88.770250
7	99.971623
12	73.556313
13	72.244646
13	70.890933
9	90.170554
5	104.596701
7	96.645336
6	100.778968
5	108.138873
13	72.204517
5	107.392634
4	109.392364
9	88.245449
9	88.986384
8	93.343582
6	101.327732
9	88.571019
6	102.450887
12	76.618451
5	106.757540
9	89.301649
3	112.664218
13	71.091981
7	97.640658
8	93.948027
10	84.849085
6	103.230010
9	89.673888
10	86.620288
8	92.375824
8	95.346537
9	89.804422
12	78.346529
8	93.337274
10	84.396681
4	109.809981
5	107.880499
7	98.436531
10	84.166827
14	68.390023
3	113.425765
12	75.289373
3	114.140582
12	75.389935
6	99.739088
12	74.142918
3	114.515662
5	106.119623
11	81.911808
13	70.000073
12	76.754711
8	93.950916
13	73.562781
13	73.565384
4	108.910566
10	83.375380
8	92.006410
11	80.082148
6	100.727997
15	65.828220
10	83.706127
7	98.827448
10	85.793617
1	120.857926
16	61.526726
6	103.382904
10	82.238105
8	94.241029
10	83.364071
15	63.455641
5	106.890651
7	97.963645
8	92.153198
10	83.816677
7	98.046350
13	70.434846
2	115.235623
14	66.429870
1	116.227094
14	68.110573
8	94.492135
6	101.815841
5	105.634044
6	101.758815
8	92.040927
6	99.897050
8	91.899799
12	74.054344
9	87.535647
8	91.991291
14	68.731717
11	79.203745
4	110.188983
12	74.980192
13	72.403173
12	76.693190
9	88.932569
12	74.313972
4	108.854075
8	93.766512
9	87.878432
12	76.096206
5	104.512528
11	81.991401
12	74.148910
10	86.839551
12	75.777309
5	107.784353
4	110.299611
7	96.495848
10	85.899272
13	75.072896
9	88.874918
15	63.033122
14	69.205796
8	95.859944
6	101.406190
13	72.785674
9	87.555563
9	91.198944
8	92.698885
5	107.541709
7	97.403632
5	108.269780
10	83.056397
13	70.742752
7	99.787277
7	100.248970
10	85.925735
9	90.703547
9	87.560943
8	93.953471
12	77.235462
7	100.362188
9	88.260479
12	74.500664
12	77.669674
6	104.816051
4	107.563807
9	88.407511
8	93.232643
7	98.899566
12	77.987126
8	95.612360
8	94.958422
9	87.970114
14	70.139657
3	114.014364
10	86.724429
8	93.798110
11	79.164373
10	83.969566
9	87.038062
11	79.233262
14	69.538069
4	112.674818
3	113.534655
11	80.795421
10	85.935123
15	66.843191
4	111.006017
4	109.725444
10	85.113078
8	93.662014
12	74.350280
4	110.903415
6	101.398759
8	92.997566
5	108.282885
12	75.820706
5	106.291125
9	87.372789
6	102.141207
9	87.100889
11	81.659481
5	106.670367
9	90.879686
8	91.552823
8	92.415512
5	106.555867
11	80.155816
9	89.772768
15	64.890323
9	89.023952
11	79.118583
10	84.696097
7	97.778949
5	107.051757
5	106.145388
10	83.372535
9	88.642873
12	76.338729
7	100.134127
14	66.338905
6	103.704416
16	59.738529
11	80.073911
8	92.546410
7	100.227265
8	92.544279
7	98.448405
10	85.666247
8	95.383159
6	102.389460
8	92.363431
11	79.869920
8	92.060844
3	115.060959
4	108.576564
9	88.676479
12	75.232520
5	104.851477
13	72.990597
15	64.020464
8	93.595071
4	108.972425
4	109.504495
8	92.041436
11	81.179816
14	68.916668
13	74.206852
5	106.019325
12	76.082480
12	76.534842
10	83.654467
6	100.110722
7	95.622658
4	109.400486
9	90.275382
9	89.863536
5	105.258965
11	81.201733
6	101.463820
3	114.300996
8	95.248932
5	105.126261
5	108.053644
10	82.657191
15	65.686083
9	86.988331
6	99.809649
4	111.043596
7	100.265967
4	107.223821
11	80.785841
10	85.603866
7	97.045632
13	73.959624
14	69.518209
13	70.213402
8	92.804067
5	104.961060
9	87.454758
9	87.933842
9	89.815075
6	99.183001
8	93.863473
6	102.745757
10	86.410049
9	87.897609
12	74.816499
14	68.162499
4	109.462411
9	90.098513
4	107.197440
2	117.493956
4	110.797636
3	113.210733
8	95.609599
10	86.268416
13	71.484776
12	75.856028
5	106.472894
12	74.638050
5	107.551587
12	77.657654
8	93.744078
11	81.490942
11	82.824805
10	84.857687
12	77.411443
9	89.699851
9	90.225874
11	77.920317
14	68.844187
5	107.938309
15	66.379927
15	65.279705
9	88.100679
14	66.344781
8	91.883208
9	88.936989
7	96.965929
11	82.095684
15	64.696471
13	72.764254
7	96.254974
13	72.602055
11	79.168491
9	90.432991
12	74.158921
12	77.684620
11	82.409226
11	80.968656
7	98.286480
5	103.470865
11	78.615706
5	108.677623
6	101.499524
8	93.343231
14	67.158510
7	99.976268
7	96.733350
15	67.906301
11	80.881464
15	64.687586
13	75.323176
5	106.553019
5	108.811348
5	106.426487
15	63.829376
5	106.456513
15	66.445163
10	84.416554
5	105.020008
6	102.146857
5	104.334742
10	87.210561
5	105.816255
12	74.527244
10	84.479036
5	107.374567
6	102.387254
5	109.091416
4	112.322454
3	115.385217
11	82.671083
7	97.587877
16	61.257323
9	87.672946
8	92.339847
5	105.429800
10	83.488409
11	82.752110
15	62.667659
11	81.695318
8	92.400822
7	99.964092
8	92.468603
9	89.209791
4	111.179826
5	104.767299
5	107.494740
4	111.584684
8	92.355426
10	85.350639
9	88.562885
10	85.684775
4	109.624833
14	66.856736
9	88.324324
7	98.132139
8	92.365828
10	82.592494
14	67.683761
10	83.870986
10	86.811200
8	91.697616
4	109.200474
14	68.724044
13	70.972180
14	66.363122
12	73.644983
12	76.908265
7	97.334204
4	112.169044
4	110.303328
2	114.626263
4	111.234720
6	103.568401
10	83.076800
8	95.796340
5	108.372010
7	95.884592
12	79.768071
12	78.337101
7	96.033705
8	92.681185
4	110.875868
10	86.315863
9	87.792828
8	93.790958
9	87.379044
7	98.663182
13	70.892141
4	110.672085
6	102.947195
5	104.913932
12	75.358964
13	71.648385
4	109.270057
7	99.342193
13	71.652639
4	111.094681
13	70.630330
7	97.369983
4	110.939495
7	99.105324
9	88.900705
12	77.323671
14	69.855872
14	66.640655
11	81.107026
4	109.243070
5	104.980770
6	101.729701
4	109.491561
8	94.682817
7	98.988066
10	85.633417
11	78.732045
12	74.002184
3	113.555383
6	101.770169
7	97.998525
6	103.099193
10	82.390201
8	91.267618
11	80.463347
4	107.118287
9	89.945475
6	102.240291
4	112.582218
12	77.344871
11	78.787220
9	89.524192
8	91.801134
5	106.595750
15	65.919582
7	97.319553
10	86.287861
11	80.406036
9	88.703220
7	95.786511
5	106.142520
12	74.916883
2	118.309263
9	87.238546
9	90.704013
5	107.244181
12	77.130301
3	112.965517
6	102.348515
12	75.885734
5	106.848217
6	101.279475
7	95.775898
8	91.427478
12	76.471561
10	86.710372
13	72.602909
11	81.577818
6	101.670041
7	98.290826
10	84.144634
3	113.580228
15	65.958715
6	101.556883
9	90.347855
5	104.575754
13	72.087096
13	73.641647
4	109.041753
4	109.540349
13	74.794349
11	80.771423
14	69.017396
11	82.071666
8	95.582253
14	69.369399
12	74.959552
12	75.563612
12	76.129320
5	107.249231
15	64.507172
5	108.535705
10	85.682648
6	103.046448
12	76.974090
8	94.286258
8	94.453670
8	91.714051
9	90.490923
8	93.403258
8	94.808797
14	69.812822
6	102.411091
4	109.367999
4	111.489324
14	67.425859
5	107.959544
5	108.939531
15	64.621470
10	85.012777
9	87.611984
8	91.462714
9	87.906421
6	104.027755
13	69.425699
12	75.874357
8	91.328318
12	74.102913
14	67.376995
8	93.749813
12	74.612269
15	64.046981
9	87.803122
7	99.092598
4	110.596259
9	87.845300
5	107.807572
12	76.702624
9	88.810758
7	99.913753
7	100.226611
9	89.822638
9	89.129826
5	104.833590
12	74.658753
10	84.945353
9	90.368825
8	92.226866
14	70.933457
6	101.411535
8	93.282431
5	105.416120
9	87.989215
8	95.233093
9	89.053420
14	70.726884
5	106.608484
11	81.501918
12	77.599763
9	89.305159
9	90.773241
14	69.578123
13	71.494443
9	87.726870
7	98.862615
7	98.131895
13	70.238349
6	103.868156
11	79.771622
14	70.082594
15	64.947903
7	99.079922
4	109.867297
4	112.875495
4	110.129166
5	105.383687
12	76.511692
8	94.237126
4	112.981608
11	81.683224
9	88.591942
9	90.229329
6	104.340597
6	101.501807
5	106.348625
8	91.526832
9	89.628590
5	104.238179
7	98.310839
9	87.765733
11	80.359180
6	103.637260
12	75.330796
6	102.621942
9	91.242809
5	105.662342
13	72.882055
9	87.375477
10	85.784857
8	93.688225
9	91.129850
8	93.542729
9	87.793324
7	97.867675
9	89.181090
8	94.886931
9	87.761172
4	110.226671
9	88.173702
8	91.950267
5	107.129030
5	103.114710
12	76.185402
7	98.567967
9	87.531638
11	81.547251
5	107.913205
13	70.789035
12	76.997690
6	101.261339
9	88.340752
6	100.803034
10	85.410320
4	108.144290
10	85.530254
7	98.210957
12	78.639816
14	67.811783
11	79.745206
6	103.060847
4	108.323325
10	86.197891
4	112.153195
9	89.486931
13	72.535680
12	77.922687
9	87.917510
14	67.258560
15	66.810537
11	80.656646
13	71.183205
9	90.623368
5	107.895291
3	115.605493
11	80.143401
5	105.586621
8	92.312025
10	84.043061
13	74.100508
9	90.813574
7	98.172211
6	103.468792
12	75.612882
13	72.453613
7	99.025684
4	110.617911
8	95.141148
9	87.852701
7	97.221201
5	107.219484
11	81.185844
11	82.308326
5	106.562379
7	98.399247
9	88.576072
13	71.838257
7	99.361309
9	88.015619
10	86.648202
7	98.607422
12	75.435908
9	87.441350
7	96.588194
4	109.632353
2	117.572776
2	117.769225
5	107.896126
7	97.971491
8	91.917670
7	96.365269
10	85.842128
9	87.611600
10	86.374710
11	80.945819
6	101.850877
14	65.460779
9	87.414507
14	69.393862
13	71.620596
9	89.075682
8	95.451976
7	97.003852
4	107.056520
10	84.313137
7	96.636050
10	85.058949
10	85.764054
7	98.121633
10	83.920172
12	77.695204
8	93.382687
12	77.196908
13	70.375429
7	99.569203
10	84.861787
11	79.656293
10	86.541162
7	98.502695
14	68.957763
10	84.110503
10	84.013189
7	98.024288
12	77.944418
10	82.672952
3	115.697510
12	76.422632
4	111.508795
15	63.228162
10	84.498528
2	116.957995
11	79.127830
8	94.071619
8	91.272520
11	79.666929
4	111.662515
10	83.360589
6	103.305007
5	106.596040
6	102.139753
8	91.584987
8	93.547731
4	109.138237
11	79.252121
14	68.295170
6	100.714347
5	106.952384
6	100.218358
12	78.255364
7	99.843541
9	87.814668
15	63.968110
6	101.754402
4	111.632854
14	67.635559
14	67.986634
4	112.480602
12	77.811797
2	116.048814
11	78.958964
12	75.314417
11	78.183802
9	87.196284
8	95.016476
9	87.543464
7	100.096442
3	115.633563
9	89.077734
8	94.302719
5	107.309296
15	64.609046
8	92.250303
7	99.306289
14	67.301181
5	106.512318
8	93.885164
8	91.653602
9	90.384930
5	104.603107
8	94.480681
9	87.781020
11	81.732491
12	73.771483
3	114.166028
10	84.059147
10	84.960890
9	90.496265
14	68.662328
9	90.769557
8	94.330271
6	101.348528
6	101.234861
13	72.424454
6	101.892236
4	113.146469
10	83.117534
4	110.020849
10	84.870090
13	69.976796
5	106.379614
4	111.198479
12	76.963443
14	65.750943
12	76.228781
13	73.578268
5	108.336320
11	80.167409
15	65.814110
15	65.707963
9	88.247722
15	68.629061
12	75.739361
4	109.297074
8	95.555187
14	69.331324
11	79.773742
2	116.239965
3	112.424727
9	88.011349
15	62.923842
14	70.331941
4	110.306773
6	101.230990
10	82.945819
14	69.300203
14	65.560489
8	92.657843
8	91.958958
8	91.799526
11	80.259763
6	104.039688
9	88.423014
4	109.266491
8	95.297846
5	105.920452
10	84.114937
5	104.806151
10	84.773307
9	88.366378
11	80.390867
5	104.637823
6	102.952507
11	81.127066
2	118.115317
5	108.749568
9	89.029096
6	102.119111
6	100.519196
9	89.209334
10	82.640156
7	97.317900
11	80.986293
10	82.951832
8	95.421501
11	80.126386
12	77.138796
4	111.322842
8	92.676253
10	82.684449
4	111.247448
11	78.810365
6	104.324291
10	82.957469
11	78.306661
4	110.437726
13	69.532708
11	79.482129
8	92.888177
9	90.017695
5	107.259212
5	106.286020
11	80.188124
10	85.246123
5	107.057524
8	93.267565
7	97.002892
14	70.788292
11	78.999168
10	86.855372
7	97.845038
13	70.225507
11	79.411139
6	99.639745
15	65.160367
5	108.416134
6	101.390132
8	92.260559
7	97.326289
13	72.878397
12	73.999966
4	112.230985
9	87.022265
9	86.892931
14	69.063493
13	72.786516
5	107.180553
8	93.350974
11	80.205304
8	92.866540
4	108.055191
7	100.192011
12	75.680005
9	89.426552
6	103.659262
4	112.108972
4	109.199262
11	80.780208
10	85.944278
12	74.519944
5	108.262710
9	87.710279
7	99.628446
10	85.883929
8	93.201062
11	80.367980
9	90.554193
8	94.492804
7	96.636143
5	108.730526
7	97.269805
7	98.689133
9	87.843611
12	77.570011
12	75.827757
6	101.733255
11	81.748851
7	99.527697
7	96.238576
15	63.591043
6	103.523020
9	91.236432
2	117.101686
15	66.061378
9	87.764679
14	69.398022
9	90.103987
7	96.278248
6	101.272973
5	106.812947
9	89.475326
10	83.722262
11	81.667815
8	91.719117
8	95.877734
5	105.571972
9	90.212614
11	81.596546
4	110.818345
7	98.905688
5	108.867251
7	99.690810
6	102.442442
5	107.516026
9	87.294186
10	84.069879
8	95.427183
10	85.582960
10	85.189768
12	75.871668
7	96.350311
4	110.453864
4	108.090590
12	76.638583
8	92.551491
10	86.635460
9	89.049215
11	79.259670
11	78.324761
7	96.368783
7	99.017620
5	104.639220
7	98.786297
14	66.005861
5	106.888080
6	99.766676
8	91.867103
12	76.517168
6	103.128434
9	87.910210
5	104.939108
7	96.063496
7	96.690693
3	114.027548
3	114.777623
14	69.258818
12	76.498494
11	80.391743
8	95.373446
7	97.848082
9	88.469004
14	66.250929
12	77.587219
6	103.364364
7	96.961617
5	106.583079
10	86.153323
4	109.642617
4	108.948613
5	107.129275
14	67.883947
8	95.477320
7	99.439101
4	109.320668
12	75.991576
10	85.877710
9	90.453911
13	73.566415
9	90.362185
10	82.520620
6	99.208177
7	95.581261
12	76.198371
6	101.391077
10	84.009662
4	112.595040
4	108.156526
12	77.489547
8	92.330716
9	90.390621
11	77.812703
11	82.568611
6	102.155652
10	85.769822
12	75.441426
5	108.690621
15	61.618140
6	99.801098
10	84.497661
5	104.764119
6	102.155313
6	101.968508
13	71.806158
14	68.815799
9	88.073164
10	82.160047
9	89.079239
10	83.755270
7	98.953627
9	90.062333
12	76.609754
5	105.989433
9	89.492995
5	107.932718
14	65.677402
6	102.702723
11	79.034835
5	107.978508
7	99.197780
8	92.488930
5	104.534036
13	73.111005
10	83.936922
6	102.098851
10	82.240690
5	106.234224
7	96.593779
8	93.417110
9	87.327670
8	92.013582
11	78.624347
1	121.830237
7	97.468108
3	114.533133
14	66.050228
7	97.540099
7	96.702876
7	97.091763
6	100.823844
13	70.363904
13	73.433657
10	82.906722
14	68.413244
7	98.952872
10	84.555278
6	101.963964
9	86.710425
8	91.654814
12	74.998940
10	83.716387
14	69.941005
4	112.826379
6	101.229850
10	85.460905
14	69.371417
10	84.527473
9	87.383615
5	104.079913
11	78.945722
10	84.691057
6	104.002563
12	75.077574
4	110.876516
8	92.652373
8	92.406650
1	119.530819
10	86.608889
8	93.902797
7	100.023456
4	108.413171
8	92.400647
7	95.898129
7	98.010037
4	110.657996
12	74.124391
4	110.689912
4	110.362189
11	78.269519
3	115.631050
3	112.311016
14	69.851913
5	105.008951
4	110.258177
4	110.181400
9	89.230093
4	108.845131
4	108.431487
10	86.340754
9	90.673282
4	110.825776
14	69.030161
13	71.217449
6	102.639147
10	82.437322
10	84.381166
5	106.833266
16	61.471845
11	79.623240
9	89.625515
10	86.213755
3	115.632664
6	101.620630
9	91.143020
8	94.068457
5	105.644790
8	92.668663
13	73.439357
7	96.986322
5	105.319299
3	112.783711
8	94.515450
8	92.532640
9	89.196632
7	97.566381
12	73.557933
7	98.374001
7	97.013923
8	91.441642
7	99.284820
11	77.908991
8	93.746918
11	82.767048
6	100.318552
5	104.980045
4	109.971691
11	78.039314
14	67.121600
5	105.308826
4	110.552131
9	89.126927
7	97.779813
8	91.646458
4	112.112284
11	81.743246
7	97.148553
9	89.657167
12	75.297341
13	70.511621
14	70.691593
5	107.587910
4	109.519428
14	66.997922
10	82.467390
13	69.414807
7	95.961408
10	86.263967
7	99.971421
6	100.215756
6	104.345982
4	107.158185
12	75.788852
4	110.542055
6	103.768250
4	108.611336
3	115.933078
9	89.178773
12	73.582533
7	96.628788
6	104.090505
7	97.245412
4	112.057560
11	82.566581
9	88.539664
6	101.414459
3	114.883368
12	78.610870
6	101.952374
11	81.221123
12	74.577345
4	109.460493
10	83.173051
2	116.813449
14	70.079828
9	87.032097
12	75.910591
6	102.055872
10	86.720361
9	90.108240
10	85.838033
15	66.813527
10	85.691245
6	102.520393
4	108.048638
4	110.488006
12	77.947869
5	107.379505
5	108.481386
5	107.843341
7	96.592026
8	95.461863
8	93.734356
11	79.897501
9	89.845464
8	92.325486
8	92.764362
13	71.348758
2	117.604490
5	104.577256
7	97.833700
4	107.935439
8	94.135864
11	81.261980
4	112.482482
4	108.961178
4	108.669564
8	92.521959
15	68.174162
9	88.573932
5	106.850664
8	95.920921
6	100.575840
7	99.272202
10	85.766123
14	69.562512
4	112.749240
5	104.835462
12	76.498802
11	81.744869
4	110.392860
8	91.682497
3	111.916858
12	76.631386
5	105.238230
8	91.729602
7	98.653240
7	96.976987
8	92.061201
11	78.427868
8	92.217546
11	80.948189
9	89.078862
5	105.530252
13	70.027866
10	86.371652
12	74.161711
4	110.127616
11	82.047467
8	95.543329
4	111.051569
11	80.813581
7	95.561337
13	72.774539
5	106.762232
13	72.522174
6	101.021462
3	113.837747
5	106.846463
8	95.293150
12	76.566388
11	81.441861
12	74.246658
6	101.013652
10	84.336413
4	108.925329
5	104.241335
8	94.799419
2	115.347322
11	80.797877
5	106.555886
6	103.016510
10	85.597494
6	101.718297
8	91.392439
11	81.831430
6	101.318668
15	67.051527
6	101.169695
4	110.387861
6	100.724075
14	69.442892
12	76.839493
7	95.170511
4	109.679924
5	108.292552
12	74.057476
12	75.671438
10	84.235741
5	105.784029
12	76.543552
9	88.722937
8	93.477875
5	107.221163
7	97.503449
5	104.735268
11	80.711478
10	85.542626
5	108.806164
10	86.213232
4	109.977800
14	68.807173
