FI	theta
18	140.400368
6	154.994565
2	159.326445
24	136.011901
18	139.247966
23	135.752829
18	140.823754
22	137.068305
7	153.735624
21	137.026464
23	134.672789
19	139.560079
2	158.126197
24	135.461140
2	158.312696
23	135.303622
9	149.445250
5	156.416422
9	151.788959
22	135.648964
18	139.515546
12	146.438313
22	137.915523
7	151.973504
22	136.488778
21	137.327616
19	140.214302
17	141.286825
21	136.373866
9	149.591492
10	149.231581
10	147.466047
19	138.125641
8	150.635810
19	138.498596
8	152.758270
17	141.815954
6	154.114094
21	138.654550
19	140.149484
18	139.307464
18	139.588103
8	151.017795
21	137.376018
3	156.736027
5	154.708859
11	149.489586
7	151.749554
9	150.841018
9	150.469927
23	135.185098
2	158.122638
10	149.777991
22	136.862318
19	140.222502
7	154.600959
8	150.475994
23	135.535029
18	141.130344
11	148.369422
5	155.950857
2	158.752572
11	147.010558
11	146.885871
11	148.858058
4	158.317797
12	148.685081
18	140.445690
23	135.621185
20	138.242087
20	138.607159
18	140.282738
24	134.711140
11	146.506639
4	156.621655
18	140.823838
24	135.589105
2	159.773767
21	137.737560
4	156.339956
8	152.760856
7	154.238196
5	154.603111
12	146.498325
19	139.314258
17	142.503157
9	148.861431
22	136.310593
17	140.479610
7	153.453884
3	160.121558
11	147.023847
12	146.078172
10	150.968005
17	140.847632
17	142.015040
4	155.245428
21	137.584749
12	146.405699
23	135.746292
9	151.184052
18	140.654214
17	140.474409
4	158.219434
22	136.352772
12	145.911659
6	152.585279
24	135.021117
7	152.673224
23	136.525572
20	138.413649
20	139.392662
10	150.654635
11	147.993684
18	140.827264
23	135.959221
6	152.823143
24	135.657698
4	158.109367
20	138.494410
7	154.784510
18	141.756071
5	155.129303
18	141.723199
8	150.041545
23	136.626123
4	157.433030
6	155.692969
20	139.163337
6	156.358050
8	151.186511
8	151.448590
2	159.161313
8	150.277056
23	134.857904
4	158.096521
18	140.341284
21	136.958722
10	150.554141
17	142.379906
9	150.295876
7	151.546949
17	141.424906
20	137.453557
4	158.474407
6	154.685471
7	153.735503
18	139.779069
22	137.442414
3	157.621454
9	148.915163
24	133.923577
10	149.983565
18	139.516792
23	137.251772
21	136.421527
6	155.381539
7	153.740749
18	141.593588
20	137.811000
10	151.115132
5	154.226454
6	153.641377
5	153.765174
2	160.738695
3	156.619243
3	160.542251
4	158.118993
6	154.308098
7	154.949067
4	155.191310
4	156.123641
7	154.629523
2	158.933690
8	151.890050
12	145.390658
10	148.002634
7	151.535022
24	134.318893
21	138.375397
9	151.364607
24	135.699461
10	149.925379
20	139.361697
2	159.119506
21	138.502748
18	141.135458
7	152.528233
6	155.726536
7	151.348303
2	159.505020
19	138.208060
6	156.396548
23	136.477208
11	148.092479
9	151.353918
3	159.955321
19	140.127468
19	138.988786
22	136.538759
3	159.711297
7	152.967533
3	158.342108
23	136.421516
8	152.698508
21	138.520648
7	154.547477
22	136.403428
5	154.211773
3	159.266926
4	156.621479
3	157.382010
2	158.706988
8	150.531310
11	148.133557
6	154.823398
3	157.568951
23	135.038312
5	154.550594
9	149.214174
20	138.471786
2	160.183279
17	140.097235
23	135.538669
19	139.713337
12	148.532964
5	155.011536
18	139.240687
4	155.435482
10	150.359754
20	139.906844
19	140.226782
2	158.741297
7	151.859280
19	138.552137
2	158.507153
17	140.907452
7	151.527768
20	138.694968
19	139.248005
2	160.083343
21	137.371520
9	151.016206
8	150.407296
23	136.635857
9	149.124350
5	156.017862
22	136.050989
9	150.376675
10	149.711450
22	137.042680
23	135.328574
20	137.485357
10	149.400745
3	158.180518
18	139.565959
5	155.716943
20	139.176691
9	149.488101
9	149.740232
3	159.697567
8	150.287081
20	138.902205
22	136.987290
11	149.282801
9	150.831026
22	135.960547
9	150.981134
4	159.073168
23	135.388134
10	147.596111
18	141.381577
22	135.642301
11	148.586433
21	137.212610
18	141.648081
23	136.189304
24	134.706566
21	138.526497
7	154.537784
11	147.041181
22	136.639577
12	145.179337
10	150.765106
11	149.795030
22	136.343145
24	134.702428
5	156.501309
10	150.016626
20	138.356716
6	156.031991
9	151.645480
18	140.246811
12	146.595062
11	148.724827
17	142.022895
22	136.725057
10	149.670762
20	139.402076
6	152.630731
5	157.298877
4	157.974909
10	147.773123
11	148.026969
21	137.726732
8	153.239947
18	141.241971
19	138.963208
2	158.753115
7	153.178340
12	147.725169
22	137.855709
24	134.599913
17	142.495315
6	152.906635
23	136.509419
12	145.648595
5	154.367350
8	151.614531
3	159.306304
24	134.962110
5	155.745056
19	138.532310
2	160.909085
9	152.026135
2	158.651102
12	145.690843
8	153.730129
24	135.274401
10	148.471178
6	154.511280
18	140.823659
20	139.107061
5	154.159412
11	147.259184
6	154.499764
17	140.725696
17	142.051702
8	151.504758
8	153.754782
4	157.097840
20	139.227143
3	159.293091
2	159.744131
20	139.173564
5	155.747833
21	136.693988
22	137.294061
6	153.202250
24	134.557826
20	139.519366
9	151.084139
19	140.336179
8	152.574157
24	135.000895
8	152.593474
10	149.473091
2	158.768207
3	158.375223
20	139.150403
5	153.830438
10	148.279577
22	136.226449
20	138.647621
4	158.440756
2	159.684556
11	149.517070
12	147.761105
20	138.259599
11	147.404281
23	137.020636
5	157.726858
20	139.317613
11	146.258539
7	152.235014
22	136.607552
17	142.040128
12	146.353268
22	137.474472
9	149.328704
23	134.746917
11	149.073919
20	138.453386
12	146.199990
20	138.822459
17	142.949442
8	151.241836
22	137.310553
24	136.423276
11	149.092191
8	151.791499
11	148.378412
9	150.632540
20	138.075672
6	154.334854
24	135.057010
18	139.453316
24	134.680938
6	155.426422
21	137.005179
4	157.744469
2	159.521113
22	136.935988
23	136.569334
8	152.857753
8	152.571870
11	146.852258
20	139.064251
4	157.119658
8	152.973967
18	139.949163
5	157.338326
11	147.459959
6	155.670311
24	135.549072
17	142.307684
24	135.885714
20	139.203612
21	138.572109
2	160.309671
20	137.753153
3	159.452691
24	136.123980
9	149.579006
20	137.484154
6	154.568793
4	156.695261
10	150.676393
18	141.315042
17	141.326221
3	159.256815
20	139.615715
22	136.194353
9	150.675247
7	152.298765
12	145.279308
7	152.399015
23	136.852164
6	154.996874
19	138.197748
8	153.681588
19	140.369883
20	139.836684
5	155.902139
23	136.629768
19	139.453048
5	157.187273
18	139.210384
4	156.003587
18	141.432934
24	135.007710
9	149.691081
19	139.903980
4	158.550035
20	140.096971
10	147.562729
11	146.809705
18	141.181851
5	157.693722
8	152.764917
9	149.464257
4	157.976165
6	155.201027
21	138.550532
24	135.418538
20	139.449171
10	150.009462
17	141.059621
7	154.207440
22	136.725127
8	151.735150
6	153.062952
19	138.743071
4	158.393333
18	140.605768
10	149.241134
8	153.296289
10	148.405596
20	137.204777
19	139.399562
6	153.386348
9	149.173855
19	140.753764
6	154.706685
12	147.397653
3	157.434149
19	138.866365
22	136.150862
8	152.892382
6	153.300683
17	142.540432
2	160.799755
7	152.139845
17	143.082685
24	135.235552
20	139.628632
11	146.929418
11	146.744103
7	151.853550
4	156.360860
8	152.942840
21	138.830545
19	139.560775
6	154.898298
17	140.669037
17	140.989828
23	135.051163
21	136.929978
23	135.134717
7	152.334667
23	135.733471
20	138.488801
22	137.741626
7	154.303469
24	135.124461
20	137.851782
10	148.528217
21	137.665207
24	134.772272
4	158.688519
22	136.160679
24	134.622864
23	135.730225
24	136.201509
10	149.492459
10	149.395786
9	148.815900
10	148.055981
7	153.260501
12	148.261008
8	151.309860
9	149.833016
6	152.389942
21	137.296199
8	152.789764
8	153.158934
22	137.808445
23	136.933501
9	151.168293
17	142.023408
5	155.650083
18	139.621357
18	139.941890
2	161.015259
10	149.438679
8	150.049773
21	138.393488
20	137.861948
2	159.100641
11	148.346216
23	136.928162
12	148.136125
18	141.814835
24	133.952420
4	156.632878
5	156.776661
12	146.526331
20	139.379613
6	153.215606
17	140.330206
18	139.967410
6	155.675619
22	136.478031
21	138.736018
8	151.942687
10	149.854824
5	155.197817
12	148.233303
21	137.241866
19	139.885086
10	150.683122
20	138.459599
2	161.289398
9	150.744255
18	141.529715
17	142.574536
19	139.254337
10	148.339142
17	142.136938
5	156.402378
19	138.466894
11	149.907358
20	137.871589
21	138.685953
21	138.857667
12	148.265291
22	136.519296
20	138.003673
6	155.894292
10	150.012332
18	139.596899
8	151.182901
11	146.992134
17	141.618315
2	161.000708
12	147.039676
5	155.184503
19	140.589178
19	139.792001
2	160.108266
9	150.390250
2	158.155295
18	140.500445
5	153.806419
12	145.662579
20	137.370131
21	137.894580
8	151.569151
19	139.036443
18	139.568646
7	153.234705
19	139.036832
4	156.252322
12	147.110182
5	155.517708
22	136.341354
17	140.795878
7	154.076191
6	154.676617
11	149.143018
19	139.089900
19	138.928560
12	148.113345
19	139.152567
3	159.595403
21	137.040882
4	156.796453
24	135.804125
12	146.423291
19	138.542160
9	149.095487
8	153.678717
3	158.964141
8	153.118799
7	151.406361
10	150.434545
11	146.485468
24	135.008382
20	139.003432
24	134.427524
5	154.894815
12	145.346453
18	141.201296
22	137.695593
12	146.736421
17	141.533739
19	139.339316
21	138.493332
22	136.090671
9	149.715619
24	134.417951
11	149.681315
19	140.224301
11	146.675467
19	139.865317
7	152.704628
19	140.616290
10	150.189775
22	137.004267
12	146.401983
5	157.035057
20	138.122123
6	155.570657
2	158.962242
19	140.978022
10	150.221967
23	136.952905
18	140.526899
20	137.583700
19	138.640204
11	146.669014
21	137.259042
23	136.157655
22	137.647681
3	157.063915
18	138.992557
8	152.298630
3	157.913668
11	149.556058
11	146.780756
3	159.736664
3	158.872328
24	135.483836
4	157.875731
20	138.218159
10	148.587198
4	158.525064
12	147.402298
23	136.041442
11	148.371771
12	146.931082
10	147.705448
18	140.690810
20	138.731713
11	148.372570
5	155.307150
18	140.359636
17	142.798467
7	152.942941
10	149.740080
6	154.057434
9	151.894351
6	154.449562
10	149.274244
22	136.649312
12	145.854596
7	151.542393
19	139.836686
24	135.051556
18	140.552923
5	156.756765
5	156.386392
3	157.841666
17	142.468685
22	137.438309
21	137.279097
23	136.324741
4	155.837735
20	139.053329
24	135.433902
20	137.892374
11	147.218138
22	137.125832
12	146.986603
9	149.709359
17	142.382437
12	145.408124
12	147.681859
23	135.460371
21	136.763238
19	140.694940
11	149.304129
4	158.006257
10	149.492293
6	152.791731
8	152.218517
20	139.081441
23	136.813261
4	158.396307
22	137.466352
18	140.644156
20	139.550838
20	137.941688
18	140.708964
24	136.284064
2	160.741566
23	135.460955
23	135.817509
18	141.308026
10	149.095397
7	151.606405
21	136.982408
10	148.670563
9	149.571830
5	157.894612
11	147.996813
21	138.721761
20	137.557171
9	149.358389
2	161.320823
6	152.882793
23	135.956556
21	136.813409
24	134.584040
22	137.410915
6	153.816716
5	157.145616
20	138.966865
19	140.582737
6	154.394452
2	160.852462
7	154.501737
5	157.571485
17	140.151664
10	150.274855
17	141.972287
22	136.164006
23	135.618045
20	138.817673
3	157.368888
6	155.130455
23	135.499894
23	135.752274
6	154.299154
5	156.392978
9	149.004300
23	135.810589
6	153.176739
11	148.940392
8	150.631271
23	136.834265
7	154.282382
24	135.631302
23	136.618174
11	147.399902
9	150.482097
4	158.864433
23	135.119035
23	135.454516
10	148.713268
7	151.994208
11	148.440983
17	140.847798
6	153.386248
3	157.870356
9	150.610998
8	153.635307
18	141.770847
7	153.296368
17	140.415332
5	157.259591
10	148.622436
24	134.132296
5	156.398685
4	156.373602
20	138.024618
6	154.862304
7	154.016280
18	141.963691
22	136.206561
17	141.405183
12	146.464423
11	147.411923
21	136.912249
22	137.426898
8	153.141556
19	138.435118
24	134.498100
7	154.343200
17	140.386281
2	160.256883
20	137.301225
5	157.629971
3	158.781870
5	153.872280
23	135.554974
19	140.256423
4	157.686035
24	134.345123
20	139.062596
17	140.714894
6	153.590739
9	150.786455
23	136.876930
6	154.854190
2	160.444350
9	149.299557
22	137.881645
2	162.074931
21	138.693142
10	150.248501
18	140.411452
20	138.473519
20	139.424938
10	148.657677
23	136.637382
23	137.150892
11	149.383744
6	152.508922
4	157.536651
17	140.984088
5	156.827055
23	136.882063
23	137.286935
6	154.384825
20	138.743060
5	154.382215
7	153.526675
22	137.706151
8	153.100004
4	157.850137
18	139.088937
23	135.172438
18	141.333026
18	140.130115
5	157.265690
19	138.799091
6	154.637164
18	141.238488
5	156.412697
2	160.802202
11	148.658078
23	135.592454
5	157.331600
10	149.063876
17	143.084583
3	157.397746
24	135.482515
22	136.279282
10	150.285692
24	136.065875
9	150.340951
9	150.958481
12	145.154531
4	157.371568
11	148.197081
19	138.588409
5	154.653325
21	136.950731
19	139.433933
19	139.750590
6	156.203536
5	154.752889
17	140.847727
23	135.128332
18	139.951352
10	150.221005
10	147.908105
11	147.754676
7	154.133373
21	138.102317
24	135.067191
19	139.600080
10	148.513231
24	136.325745
20	139.619857
23	134.749766
8	152.130593
23	135.971126
5	153.820850
24	136.053661
24	134.980459
21	137.667179
18	140.824988
24	134.796779
6	155.564643
5	155.644655
6	152.913988
22	137.121700
5	157.764628
17	141.593899
18	139.307946
18	139.257441
19	140.845290
21	136.339203
6	153.656825
9	150.561783
11	149.170587
2	157.939573
24	135.813350
22	137.756147
24	134.516868
6	153.785728
9	149.930544
7	155.150094
3	156.739222
7	153.996381
18	139.040761
9	149.411904
22	137.204154
9	150.024410
6	156.084884
10	148.417468
20	138.748334
5	154.116812
9	150.341625
24	136.023400
20	137.609472
8	153.258715
19	139.295827
17	142.736521
11	146.646533
10	150.319194
2	160.469070
9	151.040819
5	157.364124
12	146.688959
7	152.077393
23	136.135551
12	146.396156
8	152.276657
6	152.863901
23	135.387762
6	156.038021
17	141.194857
5	157.273646
17	141.637601
17	140.302451
10	148.719459
2	160.011687
9	151.896003
18	139.735750
2	161.153087
22	136.224082
21	137.473481
3	160.096485
19	138.536346
8	151.353429
5	156.461164
4	155.080122
18	141.568427
10	148.246276
10	148.260722
22	136.734801
21	136.532177
19	138.794323
5	157.079850
9	150.440686
18	140.859611
23	137.046762
19	138.515060
20	138.311601
10	149.308689
2	160.671003
22	137.264842
11	147.289215
18	139.316870
9	149.264662
12	147.366208
12	147.955970
5	154.015262
22	136.952226
3	159.854497
12	146.148522
10	149.439416
6	153.465554
5	154.208826
18	140.191427
5	156.534928
24	134.548731
17	140.491407
17	140.070559
19	140.422909
11	147.602056
20	138.646013
21	138.793022
2	161.233228
11	149.218664
21	138.377441
12	146.388885
11	147.530242
4	157.439299
7	153.884009
8	151.921470
10	150.017065
18	140.247310
8	152.030271
9	148.605392
11	148.590324
12	146.049132
23	136.851846
17	141.823580
11	149.421702
20	137.731705
21	137.015559
21	138.499987
22	136.765282
18	140.947935
17	142.079779
17	141.595705
18	139.576264
20	137.858673
18	140.398405
5	155.295854
5	154.826933
8	152.215945
9	148.622395
22	137.543969
10	148.905789
2	158.706898
8	150.129896
20	139.158538
4	156.281681
20	137.345049
3	157.320771
23	136.790220
3	160.415452
7	152.162300
7	152.284774
22	137.093570
23	135.433323
21	138.101402
10	150.093964
11	148.425796
11	148.163649
5	156.833385
5	154.798702
4	155.701301
22	135.874369
22	137.570146
6	153.489726
3	158.957562
2	161.168284
22	135.827682
21	136.666026
23	136.026818
7	154.907118
6	153.583948
20	139.198454
6	153.705464
23	135.128331
21	137.123892
5	157.579825
23	135.251643
4	157.160792
11	147.806850
2	158.855850
21	136.819020
2	161.079525
24	136.086363
18	139.422183
11	148.441444
18	139.934919
17	141.062762
11	149.582411
3	159.005793
22	137.894796
2	160.826269
22	136.696748
12	147.816508
7	151.630846
24	134.420931
20	138.395385
21	138.734604
6	155.605774
24	134.341886
4	158.731907
12	148.087405
23	136.439748
11	146.469398
4	155.974886
18	139.719166
21	137.063657
2	159.106729
11	147.082389
11	148.220595
22	137.386265
12	146.948648
17	142.148284
10	147.929426
9	150.223597
11	148.638234
22	135.630451
12	146.633610
6	155.206860
5	156.758017
2	161.105548
11	146.588886
10	147.829741
9	151.734796
4	156.103605
23	136.633332
17	142.554074
19	140.857358
12	145.582026
21	137.190075
19	140.492089
5	154.113836
3	159.781478
9	150.406060
9	151.417116
24	135.411122
22	136.283325
8	150.869660
4	155.971497
24	135.654245
7	151.478021
12	145.894787
6	154.299453
21	137.203280
4	156.916300
20	137.760518
7	153.758044
18	141.281422
5	155.863296
22	136.223844
10	148.779133
2	161.983364
21	138.643886
10	149.794960
4	158.268317
4	155.311555
22	137.775150
17	142.668879
6	153.232649
18	139.726803
11	149.686381
6	154.064641
8	152.293811
21	137.362525
9	148.973909
20	138.593951
18	140.656418
3	160.057817
9	148.943573
22	137.468677
11	147.317160
10	149.239419
8	152.290683
11	148.006201
21	137.001403
24	134.366684
22	136.353551
18	141.728902
20	139.285831
12	147.211479
3	158.234725
2	159.030183
19	138.866712
10	150.311373
8	150.617662
19	138.857446
24	136.170448
21	137.549307
17	141.599994
12	147.695778
20	137.810958
10	149.431644
21	136.866800
3	157.560581
3	159.521681
22	136.180554
3	157.954816
7	153.543362
18	141.269047
19	140.315814
20	137.430310
19	140.637731
23	136.084833
11	148.887065
17	140.575531
17	140.334013
5	154.423324
3	159.821991
4	157.011076
9	151.391723
3	156.437304
18	140.596435
2	159.561228
23	135.397306
22	137.086444
20	139.606309
5	154.690307
23	135.131777
19	138.999417
23	135.242607
5	154.567758
12	146.704576
10	147.808606
23	136.140141
5	154.332952
8	150.339307
23	136.491912
12	147.567245
11	149.072379
9	151.439369
8	151.249849
9	150.613271
7	151.245144
18	140.538991
12	147.378175
19	140.752622
21	138.568159
22	135.731646
17	140.512043
21	137.395211
20	139.403765
23	136.913639
20	138.668608
10	150.674146
12	145.585695
8	152.208555
22	136.368475
12	147.638613
22	136.317172
18	140.024446
5	156.924453
21	137.292131
12	145.179602
24	134.589893
23	135.529320
9	151.319107
18	140.812511
7	152.391916
19	140.375304
18	141.202230
22	136.081660
2	160.844133
12	147.630896
8	150.608971
9	152.010504
20	139.006750
12	147.087797
23	135.391028
12	147.176267
2	160.096354
22	137.610833
7	154.341979
18	141.401502
23	134.749991
4	158.380591
11	146.602217
10	150.192498
2	159.772968
21	139.087372
3	156.870078
18	140.727132
6	153.271038
4	155.277048
10	147.884287
20	139.519931
21	136.716676
17	140.000377
17	141.604311
4	156.641634
24	135.863432
12	146.194157
21	136.495136
5	157.162460
6	152.773751
5	156.800727
5	154.460502
10	149.361139
22	136.172740
6	154.202354
11	146.910927
20	137.501801
6	153.232571
19	139.944335
10	149.966491
20	140.042279
21	137.165413
4	157.169389
9	148.655134
18	141.622505
17	140.906273
11	147.418799
21	137.874038
9	151.298401
24	134.420899
12	146.157161
23	135.376881
7	153.078773
9	149.280561
12	147.696008
23	137.107800
7	151.964056
11	148.344788
11	148.413340
5	154.316947
19	140.572646
17	140.429636
12	146.063519
6	155.797391
5	154.251921
7	153.438190
2	158.338928
23	136.044025
24	134.055389
18	139.802967
8	152.449262
8	151.048772
7	154.554631
19	139.610368
8	153.075869
24	134.823065
20	139.383704
3	157.883788
11	148.536030
7	153.304261
17	141.527239
11	147.187108
4	158.027522
7	152.136422
8	151.035040
11	149.395642
20	137.373517
6	154.799536
22	137.418995
22	136.184211
17	142.149551
2	160.282859
10	149.913722
11	149.832439
11	149.148218
24	134.543403
20	137.900904
9	150.641269
17	140.568256
23	136.129887
3	158.955900
5	154.788476
10	150.121338
8	151.148150
18	139.513116
10	148.488037
21	136.736159
21	137.259910
3	158.572910
24	134.620651
3	158.847499
6	154.886066
9	149.453153
11	147.130897
6	153.008104
21	137.162480
17	141.193661
19	139.349258
22	136.207673
2	161.308235
2	158.388446
10	150.173079
19	140.320159
24	135.711001
17	141.055842
10	148.645223
11	147.830872
19	140.887969
12	146.615269
3	157.458383
21	138.895487
21	137.382484
21	138.608047
5	156.069453
17	142.386698
24	135.849759
7	152.996465
7	152.307019
5	154.292235
18	139.550677
10	147.850400
5	156.653880
24	134.199240
20	139.567387
2	161.012903
17	140.367511
23	135.477698
18	141.446969
18	139.926285
23	135.528874
5	154.352807
18	141.372794
22	136.085645
21	137.112065
6	154.250801
10	149.942024
17	142.344696
5	153.757843
20	139.506431
9	148.989068
4	156.447757
18	139.664720
23	136.813213
20	139.236514
8	153.179331
11	147.971160
3	157.173129
12	148.626561
24	134.620052
3	157.640388
22	137.224234
3	159.734472
18	140.139071
17	141.418978
9	150.028016
11	148.830448
20	137.522990
24	134.857909
4	155.591278
10	149.310867
10	150.194578
21	138.170992
24	135.471896
2	161.282963
21	138.505434
23	135.974289
7	152.654935
10	149.798011
5	156.991519
22	136.925577
20	138.641874
17	142.371903
5	154.485278
2	160.322368
24	135.906099
10	148.867833
21	136.405032
4	157.554201
12	148.660183
9	151.026575
12	145.482888
4	157.525772
8	150.102593
24	134.104851
19	139.957851
9	149.232024
17	140.542980
21	138.161234
19	138.861075
24	134.778672
9	150.796125
24	134.231796
10	147.550606
18	140.336643
12	147.361320
22	135.931418
22	137.054637
4	158.822039
8	151.023324
21	137.621364
4	156.290721
10	150.506118
9	152.191715
12	147.371188
3	157.565241
9	150.249678
19	139.217538
8	153.288151
12	147.615435
6	154.174784
18	141.021829
12	146.503213
23	136.368553
7	154.270686
21	136.567621
24	134.440390
23	136.486614
23	136.839901
12	147.183417
19	139.690286
3	160.467764
10	150.287653
12	145.478174
9	149.777582
18	141.057249
23	136.214152
8	152.915928
6	156.377909
20	138.862757
18	139.844922
5	154.991215
9	149.989889
3	160.052588
7	152.306787
7	151.714280
8	152.473664
21	138.180200
23	135.102719
8	153.705744
10	149.740403
2	161.768079
23	135.955643
19	139.899890
23	135.468980
22	138.089870
20	139.120596
21	136.753017
4	158.364875
21	136.906363
12	145.366135
10	149.884066
18	139.490694
20	139.284485
23	136.380162
12	148.614419
6	153.774745
4	156.056323
10	147.919112
4	157.482561
24	135.319705
24	135.121058
20	138.029384
22	136.430360
24	136.392559
9	151.267139
18	139.952533
6	153.980705
4	157.615455
19	138.519445
3	159.354551
22	135.988048
23	137.211474
9	150.548025
17	142.284462
21	137.745862
2	160.613983
18	139.151638
12	147.992762
19	138.623696
11	147.653758
18	139.866807
21	137.928982
18	140.953555
20	138.302379
22	137.141239
17	141.268895
3	157.893281
21	137.244364
19	138.741136
7	152.360365
17	142.991595
22	137.295248
11	146.748682
18	141.262271
22	137.963346
18	140.943215
23	136.161457
12	147.578616
21	137.211162
2	159.317671
9	149.638977
7	155.116723
22	137.388198
12	145.628437
7	152.089190
6	155.489083
22	136.095989
10	149.060218
19	138.944133
20	138.932230
21	137.371840
7	153.106964
21	138.272104
10	150.203760
20	138.926149
2	162.113629
11	146.903365
23	136.072494
23	136.221804
22	136.409765
10	148.324162
23	136.988436
7	151.367959
24	135.827051
5	154.416290
11	149.029752
8	149.980474
9	149.076310
9	149.557873
19	139.480612
22	136.647260
9	148.831739
10	148.767228
2	161.240980
20	139.140293
12	147.671667
8	151.540103
9	150.702745
23	135.099125
21	136.792450
12	147.253194
10	150.486773
18	140.969970
6	155.652494
9	151.125894
23	135.633195
3	157.564725
9	150.868440
7	153.304917
24	136.141681
2	158.627807
20	139.939664
11	147.748199
21	137.561698
18	141.111551
11	147.122117
12	145.822506
6	154.123639
21	137.067709
19	139.870217
11	146.730341
22	136.321553
11	148.512245
7	154.734877
18	140.908029
5	154.318024
7	153.003398
20	137.798185
19	139.360019
22	137.752926
23	136.585604
11	147.909340
23	134.869594
2	161.345554
7	152.281776
8	153.223848
10	148.063973
17	142.591068
4	155.385540
7	152.348242
6	155.775099
20	138.095055
9	149.408329
10	147.621386
24	134.358808
10	148.551436
6	153.308475
19	140.018380
17	141.419323
10	148.849843
22	137.502181
17	141.866062
6	153.945089
2	161.377674
22	137.118599
5	155.162779
6	152.465228
11	148.976028
4	158.449952
17	142.054951
23	136.566640
4	157.196819
20	138.284987
6	153.435384
21	138.563387
11	149.285452
4	155.755478
20	138.095201
2	160.466001
3	158.014712
24	133.994353
18	141.217927
19	139.809346
12	147.196956
23	135.098839
4	155.767016
22	136.406635
9	149.354719
12	145.728117
24	135.103563
20	137.964765
5	157.066584
22	135.768736
22	137.645007
19	138.283076
19	138.951214
4	156.291457
11	149.278156
18	139.294634
20	139.221167
8	153.061714
11	149.302919
19	139.481140
23	135.950149
4	158.989903
9	149.420124
11	148.733136
17	142.238319
2	161.707406
11	149.840819
22	136.935153
17	140.664024
11	149.197075
11	147.582427
3	160.063855
20	138.802760
17	141.387455
24	136.072282
20	139.318681
22	135.850413
17	142.198929
4	156.252984
5	154.513604
23	134.856342
18	139.525699
17	141.632966
23	136.530262
19	140.490558
8	150.133513
21	137.193452
11	148.402624
19	138.723257
11	148.187808
21	136.410875
9	151.540284
19	140.240930
11	147.162427
8	152.748602
11	149.160231
22	135.760056
10	148.356190
24	135.734334
3	158.463871
19	139.978666
12	145.773510
2	160.146985
20	137.573366
12	147.866480
21	137.044698
12	147.393599
24	135.050432
10	150.218500
23	136.513574
18	140.477957
22	137.899535
9	149.484098
7	152.628475
11	149.362486
3	160.432932
18	141.632904
19	139.860181
17	141.913724
3	159.898461
5	156.511019
9	150.142418
18	140.187623
20	138.482790
4	155.190973
12	148.190224
5	156.447971
20	139.140432
18	141.309606
9	149.501805
3	157.704336
19	140.146628
7	153.800606
6	155.337009
7	153.489377
8	152.442350
19	140.482837
3	159.488347
6	154.701717
9	151.492827
21	138.476310
6	156.044070
6	152.868888
12	146.957628
8	150.086578
19	140.168833
10	150.020423
9	149.935240
17	142.517003
12	148.078194
5	155.206892
10	148.723585
19	140.962786
8	151.997547
7	154.138774
10	149.915806
18	140.879506
12	147.918013
23	136.924136
12	146.085011
6	153.525753
22	135.977152
6	156.232127
8	151.366455
23	136.707266
18	139.942904
9	150.357536
6	154.431565
5	157.513161
7	152.908395
9	149.371286
2	160.613824
19	140.148585
22	136.595053
6	153.704461
5	157.336274
8	153.028975
5	155.073818
12	145.554795
21	138.623004
10	147.785790
10	148.723613
5	157.917068
11	148.837094
24	134.585277
12	147.311499
2	158.337667
9	150.930218
2	159.537634
3	157.173275
7	152.288247
23	136.472835
12	145.561843
12	146.646638
21	138.462212
9	152.263664
17	142.473028
8	152.545963
4	156.167915
2	157.759707
18	139.592788
19	139.992063
4	157.035129
23	136.781932
8	150.338409
8	153.836740
11	146.915895
22	136.068554
6	153.409350
11	149.127165
7	154.608441
4	156.778016
22	137.888124
4	156.335430
20	137.305829
11	149.138816
2	158.190029
4	156.188929
6	152.489347
19	139.026242
19	138.291359
21	136.766813
17	142.148771
19	138.636848
22	137.411220
12	146.489642
11	147.092923
19	138.346400
9	151.601712
19	139.927040
9	150.382678
24	135.014693
11	149.493461
8	153.352668
22	136.700536
12	145.748684
6	153.740592
18	140.486005
11	146.588139
10	147.772192
10	147.821120
6	155.646554
22	137.095385
6	156.224999
12	148.460425
21	138.904850
23	136.705682
4	159.222415
8	152.889298
10	149.404499
2	158.697890
17	140.600912
7	153.903892
19	138.789119
19	138.304283
20	138.346389
21	138.645952
19	139.380047
23	136.936947
8	150.841083
24	135.574734
2	160.550971
24	135.377497
11	147.714243
23	136.522834
9	151.021079
20	137.642269
8	152.941741
12	147.680754
4	156.073245
21	136.377061
20	139.882823
12	147.360851
11	147.534416
17	140.851272
5	154.163796
18	139.939046
17	141.287360
4	158.025889
7	153.489011
9	150.303451
21	136.465742
21	137.720104
12	147.828384
24	134.616009
20	139.628351
12	147.560138
3	159.577012
8	151.356191
5	156.702377
17	141.445988
7	152.060787
12	147.379228
2	158.682416
23	135.220844
5	155.241945
11	149.691764
12	146.877495
20	139.142360
23	135.355808
4	157.027437
5	157.790092
23	137.222241
3	156.539994
18	141.347409
21	137.883937
3	160.192488
19	138.623632
7	151.640041
18	140.798890
10	147.952387
11	147.375036
5	154.963775
24	135.262811
9	151.513155
23	137.172194
3	157.865805
4	156.945181
20	138.616076
4	156.784969
11	146.328230
5	155.280115
7	154.503195
17	142.289052
5	156.640362
11	147.022886
