FI	theta
8	153.065793
20	137.555313
1	162.383560
21	136.797885
10	149.853056
11	148.343140
6	155.555633
9	152.456291
24	135.521243
18	139.397408
2	159.229002
17	140.431030
19	140.558447
3	156.455027
12	146.814929
23	136.623398
5	154.447507
19	138.871477
2	161.298563
5	156.307697
21	138.919129
12	146.062320
9	150.296845
1	162.326862
2	159.079958
7	154.104714
18	139.867536
1	163.237575
20	139.919786
22	137.850111
19	138.863344
4	156.190755
3	159.292446
17	141.145507
6	153.890173
23	134.653905
5	154.647715
1	162.468388
8	150.895547
4	156.277806
12	146.018016
12	147.551325
8	151.156576
2	159.575271
17	140.326677
20	137.731004
20	137.811722
3	158.491110
18	141.891919
10	148.432491
24	134.614040
12	146.987318
12	146.975406
10	150.548584
24	135.005775
12	146.129598
4	156.784648
12	146.415015
3	157.496123
5	156.221195
18	140.191120
12	147.238919
20	138.083042
11	147.010993
18	141.015274
24	135.110155
10	147.451333
9	151.221012
7	151.808495
24	135.166578
9	151.662416
1	162.718224
17	140.978967
8	150.446065
8	152.330728
24	135.101504
9	152.395275
11	148.137690
20	139.328382
12	148.157646
12	145.840926
22	137.652415
4	155.471436
18	139.941989
20	138.939372
22	135.508298
19	138.709029
11	147.610706
23	135.140749
3	160.267547
4	156.792891
18	139.236588
24	135.668281
3	159.935033
24	135.093714
8	151.044039
4	157.705049
10	150.583842
18	141.183176
17	141.007509
8	153.295797
6	156.306208
5	154.897907
20	137.987444
9	150.249379
1	163.535591
3	160.041240
10	150.983340
18	139.375591
2	160.972896
11	147.622418
8	153.099402
22	137.790912
7	152.803098
19	138.879704
12	146.092919
3	158.134930
7	154.946717
23	136.902354
23	136.195303
20	137.295954
3	160.616279
5	156.210185
4	155.970864
5	155.165455
12	147.762377
20	138.267119
3	160.404111
9	148.821526
4	157.950367
7	153.844124
10	148.654227
12	147.444922
19	140.288181
6	155.405858
10	149.336406
5	155.031857
24	134.346780
8	153.077830
24	134.210625
19	140.067040
5	155.835375
24	134.962132
21	137.489996
6	155.602858
22	136.463474
3	158.170354
17	141.991594
22	136.995072
11	149.347521
5	156.770192
8	149.883538
17	141.216552
5	155.418819
19	139.000708
20	137.835578
6	154.569220
5	157.002121
19	138.130552
5	155.778456
12	147.121222
12	146.679418
8	150.853383
17	140.252047
12	148.659812
3	158.432653
6	152.624866
23	137.021609
9	149.311299
6	154.443861
7	151.299256
19	139.081392
6	154.538463
24	134.182667
8	153.152330
7	151.876351
8	151.493158
2	160.724180
4	157.942355
10	150.619410
19	138.364539
5	156.245546
7	153.680143
6	153.917339
5	156.320247
12	147.048030
2	161.534262
1	162.210945
22	137.207434
17	140.205224
8	151.684913
11	147.707145
19	139.364092
23	135.128512
7	152.219840
23	134.765197
11	147.074150
18	141.794397
22	137.679926
22	137.952554
24	134.704931
20	139.260402
8	153.217109
10	150.307322
20	138.908328
3	159.874195
8	151.727008
20	138.462393
18	139.330050
24	136.265866
12	145.703487
1	160.702497
21	137.123882
11	147.300288
24	135.051634
23	135.485491
8	150.049768
18	141.291157
21	138.360970
20	139.273700
11	147.298668
6	154.433931
12	145.890122
2	162.085032
17	140.832255
10	150.922348
7	153.104915
1	159.591517
2	160.147911
20	138.598739
18	140.249048
9	149.973073
21	137.790474
8	151.682707
23	134.815978
17	140.903731
6	154.086656
1	162.878843
4	155.641801
10	149.099108
21	137.954764
6	155.419438
7	154.103942
23	135.134149
7	154.336883
22	137.405908
11	147.346567
18	139.837688
2	160.727531
10	149.748504
12	148.220178
1	160.570615
24	133.957820
23	136.737949
3	157.572973
6	154.860858
19	139.940079
9	149.358597
21	138.857545
9	150.735087
2	158.933809
20	137.456550
20	137.332344
3	159.269552
5	156.997666
1	162.276631
9	149.845060
8	153.600693
24	134.609465
3	158.197637
20	139.565943
18	140.687054
17	140.210218
12	147.708210
19	140.175716
18	141.224867
1	159.632205
10	148.375450
3	160.414512
10	150.292062
17	140.461102
20	139.575952
7	152.279738
18	140.897055
4	157.165744
9	151.339114
9	150.841095
11	147.338100
6	155.355827
2	160.840051
1	159.401053
2	160.418399
21	136.589511
10	149.837393
20	138.119943
18	140.145802
20	137.870332
18	140.057672
20	139.370406
24	134.000459
10	147.425312
7	152.393823
24	135.102144
3	158.785356
22	136.079590
8	151.759067
17	142.622352
21	136.757645
12	146.895275
23	135.061214
10	150.330854
20	139.292917
11	148.027170
4	156.997437
22	137.646750
19	139.490872
10	149.797171
18	140.984178
7	151.195102
23	135.536133
7	154.084943
11	149.367171
7	153.272843
4	156.955015
22	136.502089
1	160.565382
20	137.749837
11	149.575314
17	141.097279
20	138.578144
23	136.540331
18	139.340457
23	135.893445
3	158.934128
20	139.513199
12	145.864091
10	149.096433
2	160.843479
7	153.658671
9	151.386379
19	139.724796
24	135.714160
12	148.386140
22	136.801467
3	157.313660
21	137.138127
10	151.165687
6	154.817718
24	135.634071
20	139.296477
2	162.279664
3	159.174716
23	136.049011
7	151.379581
8	150.280493
21	137.347334
8	151.355506
17	141.947156
3	159.663064
9	151.536545
24	136.163690
1	162.851896
11	148.768553
10	148.602991
18	140.409226
19	138.848269
23	135.144244
22	135.825782
10	148.146487
12	147.221215
18	140.616240
2	161.653331
20	138.229598
24	135.817735
3	160.295248
17	141.059555
3	160.651232
2	158.734299
1	162.184378
23	136.384932
5	155.748434
1	162.486524
18	139.723244
22	137.553110
3	158.118971
21	136.872198
17	141.716292
5	156.535400
10	148.892686
6	155.304397
22	136.348428
24	135.866600
8	150.568759
19	139.108946
3	159.381139
10	148.377880
5	155.622152
23	134.946405
23	136.162784
12	147.693238
19	139.997019
2	158.472347
12	145.184712
20	137.995505
1	159.512038
7	152.790249
23	136.677480
12	148.101604
24	134.998778
18	141.354935
24	135.136566
11	146.451284
9	150.741967
7	152.734049
17	142.903977
17	140.957360
17	142.955720
6	153.408184
12	147.171706
3	160.435343
10	150.012325
9	149.879599
20	139.211567
1	162.961017
5	154.743030
23	136.175259
5	154.408082
20	138.586618
17	142.752876
11	149.655955
8	152.851554
9	151.623792
11	149.385079
21	138.531675
1	160.104910
6	155.496779
18	140.575486
11	147.847521
17	142.687099
5	157.481026
21	137.820100
22	136.318014
22	137.906483
19	138.572736
20	137.668502
17	140.994972
24	135.773764
7	152.810769
8	150.174389
11	147.268705
7	151.398762
8	153.350333
20	139.705464
10	150.738444
5	155.348677
10	149.015590
10	149.740479
21	136.438806
11	148.115827
5	156.624814
1	160.110646
24	135.583411
10	147.909031
18	140.895299
11	148.659966
22	137.369185
1	163.773471
1	162.946813
10	150.668057
9	150.899116
20	138.853395
1	162.288610
21	137.829052
11	149.604647
18	141.256884
20	137.535357
4	157.221402
4	158.001240
6	154.009947
21	138.275651
3	158.868915
2	158.714823
8	152.181470
7	151.603541
20	138.023566
23	135.615911
2	158.325508
3	157.032975
8	150.596399
3	160.021792
21	138.208161
10	149.056438
24	134.758883
24	136.154280
3	157.846761
5	155.870416
24	134.213075
19	139.055559
19	138.330082
23	136.715889
24	134.953544
11	148.367490
2	161.936669
9	149.817811
8	152.683376
23	136.464090
11	149.385604
12	147.370654
10	149.294925
24	136.229312
22	135.830287
20	140.025143
12	145.909946
8	153.783386
12	146.233098
10	150.575666
2	159.628172
21	136.309023
24	134.377193
20	138.124993
22	137.627920
22	136.111495
24	134.648707
5	156.717444
11	147.103387
10	148.317298
3	156.975072
1	162.621807
12	145.673955
7	153.421206
22	136.145757
20	139.447326
9	150.720872
6	153.431957
4	156.083126
23	136.325373
3	157.697775
5	155.363823
19	140.232874
6	156.077372
23	135.347645
2	160.543874
4	157.036237
22	135.672953
22	136.205217
22	137.597368
17	142.346159
22	135.953857
22	136.608156
24	136.268124
17	140.052661
3	158.427502
4	156.445391
1	159.897054
23	135.072428
7	154.065396
21	137.081444
12	148.260317
17	141.252965
2	160.118223
5	154.954586
24	135.943953
10	149.418225
17	140.975359
4	159.221653
20	138.061791
7	153.049589
19	138.128026
8	151.133734
4	156.426752
11	148.858137
17	140.615929
22	135.521739
24	134.583733
1	161.659419
9	151.732250
17	142.666379
10	148.936588
11	146.979225
20	139.266129
20	138.192257
1	162.267047
8	152.279776
20	140.013494
4	157.268141
17	142.374500
21	136.535965
8	150.755754
10	149.613561
6	152.933893
21	137.685107
18	140.709607
19	138.209363
5	157.527323
8	153.199660
6	156.544092
23	135.368156
2	160.747793
22	136.354773
23	135.062023
24	135.177843
3	158.930602
2	158.406439
4	155.394371
20	138.900115
7	154.442011
2	161.120515
1	162.076043
20	138.952945
9	149.303200
6	154.846449
23	136.604662
7	154.708159
20	138.675474
21	138.001133
21	136.712521
8	150.011784
8	152.914078
22	136.922282
18	140.328937
5	156.777591
12	147.869170
4	157.339129
8	152.261024
8	152.560055
1	160.791715
5	155.405733
24	134.094737
3	158.287174
7	152.532455
5	155.064454
23	135.378790
23	136.237562
9	152.143763
17	142.725773
9	150.500936
1	161.838647
1	160.775430
21	138.667130
2	158.922799
6	152.961021
17	141.296228
17	140.448152
7	154.546791
19	140.412479
5	157.110526
23	136.390902
11	149.119228
23	136.610645
5	157.324390
6	154.219064
4	155.903556
8	150.246306
5	157.030043
10	150.119315
11	149.642267
22	137.423476
10	150.906336
24	135.030818
11	149.579871
5	153.875630
23	136.872548
6	153.922955
22	137.648572
18	140.251089
4	158.981292
10	148.447723
9	149.568951
1	163.453492
2	161.593292
17	141.462919
22	137.412917
2	159.589112
21	138.953918
6	154.974454
22	136.445053
8	152.274374
23	136.308285
12	146.110005
12	145.638331
17	142.110982
12	147.235323
21	138.734463
10	148.203612
21	139.021619
6	155.892054
9	150.024413
19	140.021465
2	159.111109
2	159.269016
9	149.538272
3	156.992126
19	140.590067
20	139.532838
12	146.509491
7	152.089049
9	149.396696
11	149.029446
4	155.257511
1	161.621040
6	153.246133
5	156.115804
12	146.286900
24	135.126030
1	160.538338
8	149.976276
4	158.032323
4	158.552152
11	147.039898
6	153.033485
9	149.593397
20	137.847282
4	159.165936
23	135.825459
24	136.075360
5	156.040397
11	146.981407
7	151.292361
8	152.107004
2	160.738398
18	139.682140
7	155.011820
8	150.787616
19	140.126160
9	152.428710
18	140.491111
11	147.507132
9	149.945693
3	159.993143
4	156.820591
20	137.822822
5	156.464920
10	149.713992
1	159.528849
10	148.946509
7	153.192317
10	150.561478
10	149.561808
18	139.519713
9	151.274085
1	160.892492
3	158.839987
23	135.475696
23	134.878722
5	157.312881
2	158.167020
7	152.278325
22	136.056168
9	149.697866
9	149.867253
1	160.855361
22	136.078465
7	153.433292
9	149.970874
17	140.999619
11	148.100189
9	149.912844
9	150.887567
18	139.960639
2	160.941216
21	137.540005
18	140.852041
5	156.298130
7	152.674232
19	139.804587
21	136.922423
17	140.264537
19	138.305189
12	145.658121
22	137.708182
23	135.162953
9	149.449194
7	153.987117
24	136.236550
18	141.434059
23	135.075116
23	135.821121
7	154.202536
2	160.671448
12	146.213988
3	160.317948
11	147.076087
17	142.206598
4	157.596752
22	137.860898
5	156.165665
22	135.845533
18	141.410629
21	137.228652
20	137.846793
1	162.618656
9	149.812296
20	137.768100
22	138.017437
2	160.725776
17	142.018494
4	156.660551
18	139.620770
18	140.907059
12	147.540931
10	148.000138
21	138.138548
6	154.055178
2	159.511895
17	140.371476
21	138.314520
7	152.152981
20	138.757297
4	155.382697
1	162.737328
2	161.551684
3	159.680589
23	135.475125
19	139.377589
11	146.581289
9	150.215960
17	141.836097
18	140.793654
9	151.507062
19	138.937303
4	158.329413
23	135.169792
9	150.140837
10	150.301785
23	136.210061
18	139.871820
5	154.645941
11	146.924732
1	161.803026
3	158.060551
17	140.592454
20	138.957075
22	136.496241
17	140.883676
22	137.589479
19	139.500331
20	138.584640
19	139.015052
19	140.288391
3	157.766727
2	160.303862
10	150.101773
8	152.875374
24	134.726630
11	147.456560
24	136.188642
20	138.100399
9	151.064249
23	136.173202
1	160.649869
10	148.266384
1	159.718117
7	153.556675
1	163.055237
9	149.954217
23	135.398415
11	147.473486
12	145.242152
3	157.118203
8	152.562570
23	136.119156
5	156.214403
22	137.302569
22	137.951776
11	149.342064
2	158.453656
12	147.440674
10	150.055552
5	155.360715
18	139.725215
21	138.405390
24	134.799228
11	146.962756
10	150.769593
1	163.059314
12	146.448617
11	149.756460
19	139.961308
20	137.952469
9	151.345617
12	145.407719
3	157.615159
1	159.608413
1	162.495678
18	140.963382
21	137.038406
24	134.919930
20	138.532965
3	157.008366
11	148.816935
3	160.116946
5	154.025853
17	142.595007
6	152.667777
10	149.562398
6	153.455962
1	161.973697
8	151.613236
23	136.086902
12	148.354629
20	138.127376
22	137.203545
4	155.092290
5	157.131745
23	136.134597
22	136.873121
9	151.203397
5	154.517120
1	160.902830
19	138.676946
1	162.503259
7	153.928362
19	139.177878
24	135.615294
2	159.426729
12	148.513007
2	158.196242
11	147.946575
1	162.683058
11	148.936903
11	147.305931
18	139.420048
11	148.533820
23	135.352497
11	146.807242
8	151.333554
23	135.785947
21	137.850006
21	136.988272
18	140.940450
22	135.652391
6	152.700938
23	136.858110
8	153.823931
21	136.496884
23	135.643435
4	158.317901
4	158.027124
8	150.102712
20	138.802570
5	156.024441
12	145.696867
18	139.730752
12	146.982528
10	147.890355
19	140.419003
10	148.021855
4	155.863643
11	148.982177
23	135.427813
8	152.785708
10	148.642038
5	155.395597
17	142.736263
1	160.936569
23	135.835209
10	149.605737
2	161.029705
18	141.361421
11	148.993637
7	152.406109
4	156.756423
18	141.808864
21	137.668647
17	140.384963
2	159.013200
12	146.546996
6	154.844632
9	148.843124
22	136.653916
19	140.268823
11	149.613534
11	147.270110
21	136.621358
12	147.525041
9	149.337075
21	137.433036
5	156.818332
24	136.143842
4	157.966996
11	146.635561
9	149.018949
21	138.156219
9	149.247098
5	155.939956
18	139.669096
20	139.002403
18	141.350604
7	152.082539
12	148.662934
5	154.805695
11	149.110376
17	141.316850
12	147.043834
12	147.055266
12	148.175250
7	152.427078
20	137.559067
5	155.546967
22	135.728444
6	156.516797
11	146.573203
2	158.976931
18	140.640917
12	147.213433
8	150.061308
11	149.799350
8	152.549591
6	153.420693
2	161.668986
20	139.140176
5	156.840954
2	158.063722
12	145.919568
8	152.813967
20	138.203584
19	140.077253
24	135.237572
2	159.808772
5	154.540129
18	141.338140
12	145.603389
5	155.487746
19	138.967362
20	137.874672
20	138.687399
9	148.964874
5	155.275298
17	142.480535
3	156.913872
8	150.243281
17	141.943093
11	146.980406
8	153.424695
4	158.130191
1	162.837734
5	155.869285
3	157.691740
7	153.796531
5	156.723504
17	142.890471
19	138.997585
18	139.488479
12	148.040405
10	149.846774
24	136.086220
6	155.908363
8	151.131694
10	148.917140
7	152.019509
12	146.164542
22	136.488905
17	141.409387
3	157.180483
9	150.038786
20	138.721590
24	136.115394
19	138.856575
4	157.443774
17	141.974388
23	135.685700
9	150.571787
21	137.365308
6	155.263170
4	155.305636
11	148.531741
12	147.074120
11	147.003611
18	141.560121
6	153.780697
17	140.941021
18	139.697091
3	158.557809
20	138.107024
12	145.726037
24	135.114809
24	136.075209
12	146.254595
9	149.464704
12	148.134838
10	148.752672
10	148.636181
11	148.385632
10	148.074013
12	147.582444
6	155.702620
20	139.835550
23	135.076052
8	152.553439
19	140.204093
12	146.647335
23	136.720284
18	141.268930
21	136.749573
19	140.716643
8	152.079380
17	143.075325
9	151.621726
1	160.659173
11	148.139019
20	138.870874
18	139.157373
10	150.366550
12	147.614932
7	153.224066
20	137.647317
18	141.904084
10	147.701212
24	135.617272
23	136.689782
2	160.514528
12	147.681101
12	146.363864
18	140.884376
7	153.222953
12	146.473739
19	140.106861
9	150.813453
19	139.282726
9	151.715159
7	153.643997
5	157.468731
24	135.311335
22	135.953972
7	153.548600
22	135.958015
2	159.024022
17	141.423695
2	160.991663
24	135.038395
21	137.320983
2	159.284102
1	162.539798
1	163.100256
21	136.704674
17	141.663603
10	148.252424
7	152.588549
21	137.051643
22	137.384751
10	150.127819
1	161.701504
7	151.559346
24	136.052771
2	162.176597
20	139.068327
20	139.607723
11	148.304886
1	162.158169
21	138.434217
9	151.559969
4	156.606855
1	162.523463
7	154.750635
9	149.509788
3	157.131502
6	153.949474
24	134.602165
11	148.598585
24	134.514506
18	141.419569
1	162.466169
23	135.981277
22	135.468088
9	151.190133
7	154.441162
7	153.676271
4	158.907080
18	141.980797
5	155.618015
18	141.252995
11	148.773354
2	160.091470
22	136.588883
1	162.868780
2	159.103018
21	136.867375
23	135.268456
12	147.185542
17	142.046959
20	139.848009
12	145.564638
18	139.195985
24	134.055520
4	155.528671
7	152.869849
12	145.772924
6	154.925155
22	136.602765
6	154.934929
22	136.421392
5	154.922515
3	158.525880
18	139.874825
12	147.629412
3	160.101919
12	147.580880
21	138.279532
8	152.862010
7	153.317004
8	150.241968
1	161.790214
22	136.163051
20	139.264447
9	151.686569
19	140.376534
21	138.137864
7	152.406701
3	157.846718
18	139.707618
2	158.963320
4	158.352975
11	147.086391
9	151.657435
20	138.313688
7	154.066093
8	151.513643
1	161.555191
20	137.794618
11	147.844745
1	163.038173
22	136.036881
19	138.886079
20	138.893199
10	147.500984
20	138.438256
9	149.967223
1	160.972281
7	153.769343
21	138.513338
9	151.627283
10	149.768321
11	147.075040
18	141.139734
18	141.817918
23	136.791587
9	149.381544
8	152.586211
11	147.636797
12	147.612793
6	153.050789
6	154.324247
22	136.672092
9	152.264792
8	152.360189
3	157.343886
10	149.498700
8	151.602871
4	156.795431
2	159.108289
1	163.491695
12	147.864409
4	158.071677
21	137.361733
2	161.268898
23	135.646698
21	138.293700
9	150.251152
5	155.054108
24	135.441940
9	149.538253
12	146.791285
11	147.869863
10	150.710135
6	154.036916
5	156.498000
8	152.979871
10	147.812192
20	139.822049
18	140.733556
19	140.874412
18	141.022180
22	135.622260
20	137.571872
24	134.902294
24	135.118310
7	154.259039
21	136.822304
6	153.233463
20	137.296069
4	155.036034
10	147.707942
2	159.799298
12	146.109776
12	147.694994
23	135.492454
3	157.248228
9	151.256110
18	140.213626
17	141.934426
20	138.869349
6	155.216427
11	149.547431
12	147.655589
23	135.570952
4	156.180256
23	135.382107
11	148.800087
6	152.940750
10	150.914117
10	147.864478
2	158.059411
12	147.354691
7	152.164029
10	150.127199
19	139.519724
19	138.802333
17	143.051444
19	139.795478
11	148.419228
1	163.660995
7	153.957183
5	154.176383
22	137.431069
10	150.814355
1	161.441642
1	161.524585
23	135.112933
6	155.461221
8	150.200846
6	153.452158
18	140.435615
4	156.013958
8	152.623700
7	152.183851
3	156.617121
6	154.737048
17	141.987775
1	162.022759
12	146.223648
20	138.040091
20	139.573298
10	147.892400
3	159.922261
7	153.903199
21	137.383914
10	148.189143
24	134.480026
18	140.590331
6	154.925469
21	138.452289
21	138.132518
6	152.971119
3	160.591088
8	152.402028
9	152.439479
17	141.210060
24	134.837057
10	148.455272
22	136.355364
23	136.934173
12	146.920998
24	134.955722
1	161.195471
4	158.460878
2	159.377474
5	156.537524
2	161.317548
20	139.408708
22	136.345875
9	151.303127
8	151.277948
7	154.767509
17	140.741345
12	146.175794
24	134.858159
6	155.049270
21	137.639678
12	145.867915
5	154.169658
8	152.390282
17	142.177745
22	135.888238
12	148.270472
23	137.063076
20	139.446892
10	148.718942
10	149.264093
11	148.232986
24	135.392238
7	154.421742
11	148.973089
4	157.572288
20	137.995238
23	135.868980
23	136.500575
11	146.804368
21	138.385434
19	138.720928
20	138.328332
20	138.921887
4	158.235548
19	140.389678
7	152.198355
5	155.957911
20	137.337564
24	135.886577
7	153.585690
7	153.661339
5	156.258746
12	145.499768
24	134.860744
21	137.029583
3	159.984399
2	160.261194
24	136.012778
23	134.736730
12	148.300178
7	151.765358
7	152.229769
21	136.630820
2	160.336256
18	141.996160
23	135.921870
10	148.424700
4	156.961064
19	140.265713
21	136.845404
10	149.513282
12	146.814646
5	157.840926
9	150.583187
4	157.519099
10	149.280082
3	156.496638
17	142.218176
3	157.707022
18	141.878214
23	136.122117
7	153.528653
21	137.508789
1	161.049897
17	141.251803
4	158.681055
24	134.288393
24	136.075820
24	135.703188
6	155.792080
10	149.671458
6	155.534936
2	159.859383
17	140.455624
17	141.011720
24	135.399269
24	134.404053
9	152.154206
7	153.928681
21	136.819414
22	137.349555
6	155.134354
11	149.689438
1	163.027885
17	142.766159
5	153.863581
8	152.475469
9	149.096145
12	145.672643
4	155.677942
10	149.943772
2	161.750755
8	153.114135
19	138.890456
18	140.773910
7	151.581845
18	139.733691
19	138.986001
4	158.147873
2	160.787682
7	151.490409
23	136.028462
19	138.700814
9	151.789305
11	149.077710
23	135.229840
6	153.473029
9	151.157363
3	158.069395
17	141.620066
22	137.375628
10	149.521145
1	160.463581
23	136.741350
17	142.424737
5	154.004312
2	161.151201
12	145.703027
7	151.999138
17	141.192203
20	137.881566
5	156.734839
9	151.436934
10	149.955904
10	149.975052
4	156.110771
9	151.409506
3	158.986833
17	142.287826
22	136.166183
21	138.048245
20	138.887273
23	137.223486
24	135.051788
23	137.002434
19	140.196290
21	136.607561
19	139.526362
18	140.297200
4	157.858011
3	158.251381
22	137.908527
23	136.291362
19	140.579392
7	154.082164
5	156.245111
10	149.887621
2	158.260664
7	151.969105
2	158.776432
6	155.041320
19	139.516955
7	152.021964
5	157.473743
5	156.840398
19	138.713022
17	140.391003
7	151.975971
4	158.567721
20	138.968612
1	162.421496
3	159.111620
8	151.274897
17	142.979711
17	141.032846
18	141.750613
10	150.271034
17	142.340709
3	157.990213
2	159.265051
8	151.008666
5	157.271726
8	150.720330
18	139.404898
4	155.668893
10	148.410583
21	137.762348
20	138.954243
10	148.278340
10	150.092718
2	161.038765
6	153.945661
6	154.624472
22	136.641064
11	147.654796
21	138.306398
11	146.928529
12	147.702779
23	134.881445
20	137.650529
7	152.989431
22	137.864196
11	148.872367
2	158.950206
8	150.698016
17	141.965855
7	152.675130
21	137.459918
12	146.192250
4	157.649629
12	147.592404
23	136.402116
17	142.469396
5	154.901768
23	135.687259
7	153.819065
9	151.913666
7	151.757889
8	152.349620
18	141.706540
23	136.432108
2	159.886035
17	141.391080
11	148.557682
17	142.341686
17	140.207140
20	139.866750
5	155.124792
23	135.854424
10	149.728174
2	161.200766
10	147.722781
9	149.840178
10	149.771044
7	154.500628
22	136.552796
18	140.938011
7	154.931239
21	138.063192
18	139.325737
9	150.340356
20	138.182281
20	138.357932
24	135.824283
9	149.095143
17	140.420461
24	135.874733
9	148.676728
19	139.763678
21	138.476478
8	150.596013
9	149.253024
20	138.060047
10	149.659150
9	150.554234
24	134.788016
10	150.019792
5	154.481816
12	147.577933
23	134.879649
19	139.474092
9	149.519807
3	158.909089
17	140.943059
9	152.138017
7	153.389154
22	137.156795
10	148.747335
18	139.803695
17	140.862729
5	155.378696
22	137.879772
18	139.849792
2	159.297482
8	151.592545
21	136.909127
12	148.276815
20	139.819493
12	146.407811
22	137.645244
11	147.830269
4	158.411058
7	153.746759
11	148.015170
9	149.170758
18	140.593022
7	153.562858
21	136.962726
4	155.750616
24	135.754177
18	140.366172
8	151.905163
10	148.301149
9	152.377801
18	139.542406
4	156.453320
6	154.724019
10	150.655999
2	160.816522
22	136.856642
19	139.589700
20	137.721886
19	140.842507
17	140.393737
23	136.427764
21	137.786078
9	150.748995
3	157.221954
11	147.423022
24	135.463121
8	151.776467
9	151.983664
7	153.937656
20	138.331250
18	139.623840
23	135.628946
24	135.171052
8	151.999145
12	148.176640
23	136.062508
19	140.390637
20	138.166260
23	135.139044
2	159.491069
6	154.452946
20	137.539890
22	136.261393
2	160.735112
2	161.584084
19	140.377731
22	138.051791
9	148.756381
17	140.396329
6	152.688539
18	140.758303
2	161.520868
5	154.556874
11	148.958307
20	138.852102
23	136.720852
9	151.713542
19	140.507271
20	137.636704
8	150.944299
22	135.508004
1	161.657707
1	162.074383
19	139.046028
1	161.539010
11	149.661046
2	160.907708
17	142.777604
10	149.207194
20	138.045117
18	140.814564
7	154.118714
19	138.187547
4	155.530681
10	149.119997
3	158.371050
17	141.842462
19	140.051462
1	159.308123
17	141.886358
2	161.046817
8	153.516335
22	136.159444
9	151.198304
10	149.476617
22	136.171137
24	135.742710
10	150.680560
4	156.139533
21	136.525132
12	146.189493
12	145.385927
20	139.257643
12	146.350194
17	140.574225
7	154.498521
7	152.597600
22	137.750212
12	147.796554
21	137.352710
22	137.698826
5	157.538011
6	155.338869
20	139.555282
21	138.646939
5	156.846585
21	138.061123
3	159.361837
24	134.929302
21	138.075035
9	149.192979
5	154.240735
4	158.322477
11	148.067137
10	148.393267
24	135.828446
7	153.967743
6	155.376805
22	136.757178
24	134.385247
4	158.192236
9	149.787968
12	147.984623
19	138.576039
11	148.074386
12	148.235027
10	150.143650
10	148.325993
8	150.860738
2	161.449869
11	148.119249
10	150.572074
22	136.771508
8	152.537994
5	157.664967
18	140.549273
12	147.061980
1	161.267095
20	139.360661
1	161.782226
9	151.686365
5	156.039212
24	134.673650
9	150.178723
19	138.821605
9	150.168780
6	153.533791
17	142.280556
17	141.428904
12	147.753790
24	136.305085
18	140.460239
12	146.488806
24	135.970566
22	136.938158
11	149.189066
10	150.847965
8	152.334576
8	152.808629
22	137.001795
20	137.916573
11	148.831986
19	139.453718
10	148.994499
11	147.701824
24	134.388268
17	141.909673
3	158.524619
12	146.425902
19	140.069898
1	159.851795
6	156.099879
4	156.142441
12	146.090416
24	135.873842
17	140.273175
11	148.290232
2	161.367288
23	134.939808
17	140.920946
23	136.609320
5	154.963780
18	139.284020
18	140.085762
11	149.102797
19	138.538141
18	140.072992
5	153.711411
10	148.055975
9	150.541153
1	160.732374
12	147.368593
8	152.120723
20	139.025388
21	138.723585
11	148.475937
18	141.720083
7	153.329024
11	147.141747
17	140.014520
23	136.155800
17	142.250280
1	159.753247
22	136.296982
2	160.036044
24	134.663568
4	157.608709
7	154.229361
7	152.713520
22	137.010137
4	156.226038
20	138.528588
1	161.126126
5	156.759867
3	158.903614
22	136.964665
7	154.087540
11	148.581759
6	154.740696
7	152.299703
9	151.025610
17	140.846621
2	158.636523
2	158.198320
2	161.462248
8	151.132240
2	158.786836
18	139.756882
11	148.837116
22	136.083125
10	147.918536
5	157.080790
24	134.428774
8	151.169282
8	152.443167
5	154.712789
24	134.632653
9	149.574695
20	140.068155
7	152.549220
21	138.376971
6	154.852787
10	148.602002
6	152.768362
5	157.224215
7	153.145369
24	136.147339
20	139.779214
3	157.348528
19	139.890233
23	135.259408
11	148.403828
10	149.867043
4	157.449603
18	141.081117
22	137.096744
5	154.234936
21	138.554666
18	139.601951
12	147.552786
7	153.547960
12	146.915046
22	138.090469
23	135.683666
3	158.626329
2	158.367717
4	157.796365
17	141.845202
24	134.991499
4	155.861413
20	139.931817
8	150.833610
24	135.661605
18	140.650846
7	155.106397
4	156.427355
7	154.592605
12	147.269275
18	141.846927
4	158.133171
19	139.609676
11	148.252584
9	149.208011
24	135.074377
8	150.666543
12	146.754216
17	142.214631
2	158.691287
20	137.994670
21	138.605609
8	152.757578
5	153.625986
2	158.855213
19	140.959222
5	156.305073
4	155.425515
12	145.952133
8	153.631326
8	151.050854
7	153.861090
22	136.238077
6	155.166378
10	150.677405
12	146.518079
11	148.783820
20	138.518694
3	156.773407
5	156.327410
3	156.879147
18	140.040164
18	141.640333
10	147.623829
20	138.987800
24	135.469451
24	135.473424
8	151.168120
18	140.172348
21	138.629635
20	140.009334
4	157.261479
4	156.920556
1	161.964504
7	154.270072
7	151.241219
22	137.024334
2	160.092657
1	162.949852
11	147.011893
17	140.933455
24	134.942532
20	139.296072
21	137.704928
9	152.312124
5	154.789304
11	146.976116
12	147.468034
17	141.195101
10	151.070728
9	148.833628
18	141.081770
6	155.675002
12	147.412048
21	137.129100
4	155.720958
6	156.013120
10	148.606739
6	152.897330
12	148.425257
11	148.777781
7	153.397061
8	152.705756
8	152.642830
22	137.296597
1	162.996473
21	136.893522
18	139.695691
9	149.669210
